Item,Indicator,Value,Signal
,SMA (10),3522,Sell
,EMA (10),3509.54,Sell
,SMA (20),3563.6,Sell
,EMA (20),3525.25,Sell
,SMA (50),3475,Sell
,EMA (50),3511.98,Sell
,SMA (100),3503.47,Sell
,EMA (100),3534.45,Sell
,SMA (200),3565.3,Sell
,EMA (200),3606.11,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.13,Neutral
,"MACD (12,26,9)",-6.5,Sell
,"Stochastic (14,3,3)",12.05,Buy
,ADX (14),19.15,Neutral
,Williams %R (14),-100,Buy
,ATR (14),88.34,Neutral
,ROC (12),-4.96,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",40.71,Neutral
