Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,53.57%,53.57%,53.57%,53.57%,53.57%,51.09%,51.09%,51.09%,51.09%,51.09%,51.09%,51.09%
FIIs,6.17%,6.13%,6.41%,8.42%,8.89%,9.94%,9.43%,9.8%,8.81%,8.32%,8.4%,8.52%
DIIs,21.62%,21.61%,21.46%,19.53%,19.03%,21.21%,21.9%,21.42%,22.16%,22.73%,22.83%,22.68%
Government,1.47%,1.47%,1.47%,1.47%,8.75%,8.35%,8.35%,8.35%,8.35%,8.35%,8.35%,8.35%
Public,6.07%,6.12%,5.99%,5.91%,5.88%,5.66%,5.54%,5.62%,5.87%,5.73%,5.45%,5.63%
Others,11.11%,11.11%,11.11%,11.1%,3.89%,3.75%,3.69%,3.72%,3.73%,3.78%,3.89%,3.73%
No. of Shareholders,119993,131393,140153,141479,153443,163326,165189,165738,175073,168442,160566,155488
