Item,Indicator,Value,Signal
,SMA (10),797.68,Sell
,EMA (10),791.52,Sell
,SMA (20),806.74,Sell
,EMA (20),798.45,Sell
,SMA (50),781.48,Sell
,EMA (50),781.03,Sell
,SMA (100),732.29,Buy
,EMA (100),743.23,Buy
,SMA (200),673.71,Buy
,EMA (200),709.17,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),39.52,Neutral
,"MACD (12,26,9)",-3.28,Sell
,"Stochastic (14,3,3)",8.46,Buy
,ADX (14),13.51,Neutral
,Williams %R (14),-95.59,Buy
,ATR (14),26.99,High Volatility
,ROC (12),-3.95,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",35.28,Neutral
