Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1196,1166,1215,1192,1290,1253,1321,1386,1535,1560,1704,1846
Expenses,1065,1036,1076,1061,1143,1109,1168,1230,1357,1377,1500,1635
Operating Profit,131,130,139,132,147,144,153,156,178,184,203,212
OPM %,11,11,11,11,11,11,12,11,12,12,12,11
Other Income,2,2,10,8,12,9,3,3,3,-1,8,126
Interest,15,14,12,10,11,12,34,33,31,29,30,31
Depreciation,41,42,44,46,51,50,57,56,57,58,59,69
Profit before tax,77,76,92,84,96,90,65,71,93,97,123,237
Tax %,24,33,25,26,26,29,36,26,27,33,25,20
Net Profit,59,52,71,64,74,65,52,65,85,84,124,206
EPS in Rs,2.46,2.2,2.96,2.69,3.11,2.71,2.18,2.73,3.54,3.58,5.21,8.62
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2594,3092,2813,2368,2976,4300,4651,5056,6185,6646,,
Expenses,2316,2797,2558,2148,2680,3837,4134,4480,5463,5869,,
Operating Profit,278,295,256,220,296,463,517,576,722,776,,
OPM %,11,10,9,9,10,11,11,11,12,12,,
Other Income,27,80,-238,-8,56,16,15,32,14,136,,
Interest,40,51,54,39,32,42,57,69,123,121,,
Depreciation,74,88,118,94,112,138,166,204,230,242,,
Profit before tax,191,236,-154,80,208,298,308,336,384,550,,
Tax %,25,28,29,39,12,1,27,29,28,—,,
Net Profit,143,169,-200,53,192,284,227,255,358,499,,
EPS in Rs,6.82,7.45,-8.79,2.21,8.03,11.9,9.5,10.68,15.07,20.95,,
Dividend Payout %,9,9,-4,29,12,10,15,13,9,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,42,42,45,45,48,48,48,48,48,48,,
Reserves,580,694,1145,925,1094,1278,1538,1928,2150,2591,,
Borrowings,549,728,685,625,532,511,718,540,1614,1476,,
Other Liabilities,377,587,566,732,654,731,905,911,1062,1372,,
Total Liabilities,1548,2051,2442,2327,2328,2567,3209,3427,4874,5487,,
Fixed Assets,530,711,732,570,613,887,1026,1207,1507,1602,,
CWIP,74,16,21,28,18,32,85,63,85,158,,
Investments,126,139,165,176,180,64,451,348,1476,1558,,
Other Assets,818,1184,1524,1552,1517,1583,1647,1809,1806,2169,,
Total Assets,1548,2051,2442,2327,2328,2567,3209,3427,4874,5487,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,48,70,209,450,86,167,387,287,544,676,,
Cash from Investing Activity,-158,-200,-402,-137,-192,12,-425,116,-1409,-381,,
Cash from Financing Activity,67,122,203,-249,65,-161,74,-358,788,-267,,
Net Cash Flow,-43,-8,11,64,-42,18,37,44,-76,27,,
Free Cash Flow,-90,-124,91,304,-45,59,139,36,202,311,,
CFO/OP,41,41,91,197,48,73,91,75,111,110,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,66,80,64,51,68,70,54,63,60,59,,
Inventory Days,91,105,86,85,97,93,75,66,67,66,,
Days Payable,79,103,79,109,124,110,95,89,96,107,,
Cash Conversion Cycle,79,82,71,26,41,53,34,40,31,18,,
Working Capital Days,6,14,3,-15,-6,25,13,31,-28,-16,,
ROCE %,12,18,16,11,10,12,16,15,13,13,,
