Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,3998,3730,3475,3789,3999,3590,3509,3719,3877,3550,3438,4255
Expenses,3191,3188,3032,3215,3381,3156,3182,3070,3340,3205,3164,3717
Operating Profit,807,542,443,574,618,434,327,649,537,345,274,538
OPM %,20,15,13,15,15,12,9,17,14,10,8,13
Other Income,187,98,-861,116,152,-10,29,138,128,21,-1760,56
Interest,145,132,130,133,145,148,137,147,144,146,153,148
Depreciation,234,246,271,273,277,280,293,280,285,293,343,336
Profit before tax,615,262,-819,284,348,-4,-74,360,236,-73,-1982,110
Tax %,20,26,3,33,23,425,-34,12,35,-5,7,45
Net Profit,495,194,-841,190,267,-21,-49,316,154,-69,-2116,60
EPS in Rs,16.8,6.2,-33.36,5.89,7.61,-2.08,-2.2,9.89,3.02,-3.65,-83.67,-0.67
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,10270,10337,10357,10200,12622,16789,15421,14887,14584,15120,,
Expenses,6926,8538,8411,8693,10303,12969,12574,12934,12779,13426,,
Operating Profit,3344,1799,1945,1506,2319,3820,2847,1953,1805,1694,,
OPM %,33,17,19,15,18,23,18,13,12,11,,
Other Income,262,785,6480,254,472,218,-507,287,-1473,-1555,,
Interest,326,354,342,367,303,406,530,563,590,591,,
Depreciation,518,568,666,759,806,892,980,1123,1201,1257,,
Profit before tax,2763,1661,7416,634,1682,2740,830,554,-1459,-1709,,
Tax %,2,17,3,31,16,11,46,30,18,—,,
Net Profit,2702,1387,7228,436,1405,2434,435,387,-1715,-1971,,
EPS in Rs,95.49,45.37,274.97,10.06,49.36,90.93,10.52,9.22,-74.41,-84.97,,
Dividend Payout %,23,28,4,99,25,19,143,119,-15,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,255,255,255,255,255,255,255,255,255,255,,
Reserves,7653,10847,12086,12643,14035,17998,19466,21986,21339,20951,,
Borrowings,7072,6108,6130,7702,6933,7025,6296,5563,7072,8001,,
Other Liabilities,8607,8648,8398,7073,7115,8566,8923,8907,9084,9791,,
Total Liabilities,23587,25858,26869,27673,28337,33843,34940,36711,37750,38998,,
Fixed Assets,12644,12787,13551,15356,15261,16044,17092,17861,19600,20602,,
CWIP,333,409,774,835,1094,1667,2410,2217,1913,1038,,
Investments,2787,2840,5615,4285,5816,7683,7448,9739,9144,9886,,
Other Assets,7822,9822,6929,7198,6167,8449,7990,6894,7093,7472,,
Total Assets,23587,25858,26869,27673,28337,33843,34940,36711,37750,38998,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,3531,1870,1581,1780,2037,1644,2971,3016,1761,1269,,
Cash from Investing Activity,-985,2714,-1927,-2285,-1147,-817,-1149,-605,-1667,-766,,
Cash from Financing Activity,-2341,-2089,-1712,-129,-1456,-755,-2076,-2494,29,-670,,
Net Cash Flow,205,2494,-2058,-634,-565,72,-254,-83,123,-167,,
Free Cash Flow,2888,1140,502,611,804,379,1427,1193,-191,129,,
CFO/OP,190,71,115,99,142,82,88,120,102,67,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,74,46,51,56,50,56,57,45,47,52,,
Inventory Days,244,304,315,347,257,317,282,341,324,353,,
Days Payable,232,307,269,302,256,338,289,320,318,293,,
Cash Conversion Cycle,86,43,97,100,51,35,50,66,53,113,,
Working Capital Days,-4,27,-2,-102,-28,-29,29,-22,-21,-17,,
ROCE %,10,16,9,36,4,8,12,8,4,3,,
