Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,73.47%,73.1%,72.86%,72.66%,72.49%,72.43%,72.32%,72.25%,72.1%,72.05%,71.93%,71.8%
FIIs,5.06%,5.54%,5.48%,6.56%,7.73%,8.29%,8.34%,7.6%,7.64%,7.9%,7.34%,7.04%
DIIs,14.51%,14.19%,14.4%,14.35%,13.48%,13.02%,12.8%,13.45%,12.96%,13.84%,14.78%,15.49%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,5.31%,5.55%,5.58%,5.01%,4.91%,5.06%,5.34%,5.38%,5.63%,4.99%,4.77%,4.52%
Others,1.65%,1.63%,1.68%,1.43%,1.39%,1.19%,1.2%,1.32%,1.66%,1.22%,1.17%,1.15%
No. of Shareholders,171968,180854,186166,179749,190944,202322,214835,210173,219435,219415,208596,200154
