Item,Indicator,Value,Signal
,SMA (10),178.03,Sell
,EMA (10),177.96,Sell
,SMA (20),182.22,Sell
,EMA (20),182.15,Sell
,SMA (50),193.43,Sell
,EMA (50),190.3,Sell
,SMA (100),202.03,Sell
,EMA (100),195.71,Sell
,SMA (200),201.02,Sell
,EMA (200),200.67,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),23.8,Buy
,"MACD (12,26,9)",-5.45,Sell
,"Stochastic (14,3,3)",4.74,Buy
,ADX (14),21.89,Neutral
,Williams %R (14),-93.55,Buy
,ATR (14),4.25,Neutral
,ROC (12),-7.59,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",33.8,Neutral
