Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,5808,3710,4152,3763,4457,3360,4029,4108,4900,3831,4618,4714
Expenses,5108,3256,3516,3277,3912,2974,3584,3590,4291,3409,4174,4283
Operating Profit,700,453,637,485,545,387,445,517,609,422,444,431
OPM %,12,12,15,13,12,12,11,13,12,11,10,9
Other Income,146,256,479,298,544,423,341,125,126,19,116,1917
Interest,5,3,21,5,18,3,2,5,4,6,14,7
Depreciation,79,60,63,70,62,66,66,69,69,71,74,78
Profit before tax,762,646,1032,709,1009,740,718,569,662,364,472,2262
Tax %,25,22,22,18,18,17,19,26,27,24,21,5
Net Profit,572,506,803,578,831,615,582,423,485,278,370,2143
EPS in Rs,16.04,14.19,22.54,16.22,23.33,17.25,16.34,11.88,13.62,7.79,10.39,60.18
Item,Sep 2017,Sep 2018,Sep 2019,Sep 2020,Sep 2021,Sep 2022,Sep 2023,Sep 2024,Mar 2026 18m,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,11065,12795,13084,9946,13198,16138,19554,15146,24846,18062,,
Expenses,10008,11468,11594,8944,11746,14278,17067,13087,21982,16156,,
Operating Profit,1056,1327,1490,1003,1452,1860,2487,2059,2863,1906,,
OPM %,10,10,11,10,11,12,13,14,12,11,,
Other Income,818,280,398,315,321,487,496,1633,1149,2177,,
Interest,8,8,12,30,24,36,23,70,73,31,,
Depreciation,198,198,199,252,297,317,321,246,415,292,,
Profit before tax,1669,1402,1678,1036,1452,1993,2640,3375,3525,3760,,
Tax %,32,36,34,26,25,23,26,19,22,—,,
Net Profit,1137,901,1099,769,1089,1543,1962,2718,2754,3277,,
EPS in Rs,31.92,25.31,30.87,21.58,30.57,43.33,55.07,76.29,77.27,91.98,,
Dividend Payout %,22,28,23,32,26,23,18,16,23,—,,
Item,Sep 2016,Sep 2017,Sep 2018,Sep 2019,Sep 2020,Sep 2021,Sep 2022,Sep 2023,Sep 2024,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,71,71,71,71,71,71,71,71,71,71,,
Reserves,6732,7619,8228,8978,9421,10276,11539,13016,15286,13769,,
Borrowings,25,0,0,0,0,4,182,175,279,307,,
Other Liabilities,5157,5448,6037,6309,6368,7664,8317,8384,9534,7066,,
Total Liabilities,11986,13138,14336,15358,15860,18015,20109,21646,25170,21213,,
Fixed Assets,1227,1365,1381,1219,1196,3264,3107,3038,3112,2785,,
CWIP,79,143,62,58,88,35,52,50,103,250,,
Investments,110,0,0,0,0,3,1,1,1,1,,
Other Assets,10570,11630,12893,14081,14576,14713,16949,18556,21953,18176,,
Total Assets,11986,13138,14336,15358,15860,18015,20109,21646,25170,21213,,
Item,Sep 2016,Sep 2017,Sep 2018,Sep 2019,Sep 2020,Sep 2021,Sep 2022,Sep 2023,Sep 2024,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,513,573,100,1273,720,1422,978,1400,1655,-535,,
Cash from Investing Activity,237,1321,-174,-1135,871,-2389,-34,-759,-502,3695,,
Cash from Financing Activity,-1614,-285,-305,-312,-386,-502,-392,-450,-508,-3302,,
Net Cash Flow,-864,1610,-379,-174,1205,-1469,552,191,644,-142,,
Free Cash Flow,513,902,-79,1259,710,1315,847,1334,1552,-1080,,
CFO/OP,85,131,52,127,102,124,81,89,121,21,,
Item,Sep 2016,Sep 2017,Sep 2018,Sep 2019,Sep 2020,Sep 2021,Sep 2022,Sep 2023,Sep 2024,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,102,113,105,106,115,102,86,71,106,57,,
Inventory Days,69,70,74,73,101,104,99,95,101,60,,
Days Payable,150,182,196,215,251,214,186,152,180,94,,
Cash Conversion Cycle,21,1,-17,-36,-36,-8,0,14,27,23,,
Working Capital Days,31,34,49,44,42,31,16,31,40,71,,
ROCE %,16,15,18,19,11,14,16,21,17,21,,
