Item,Indicator,Value,Signal
,SMA (10),780.83,Sell
,EMA (10),780.49,Sell
,SMA (20),785.9,Sell
,EMA (20),785.98,Sell
,SMA (50),798.62,Sell
,EMA (50),795.04,Sell
,SMA (100),810.24,Sell
,EMA (100),816.63,Sell
,SMA (200),883.82,Sell
,EMA (200),878.73,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),39.57,Neutral
,"MACD (12,26,9)",-6.48,Sell
,"Stochastic (14,3,3)",35.15,Neutral
,ADX (14),13.58,Neutral
,Williams %R (14),-83.28,Buy
,ATR (14),22.22,Neutral
,ROC (12),-1.65,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",45.15,Neutral
