Item,Indicator,Value,Signal
,SMA (10),574.9,Sell
,EMA (10),575.38,Sell
,SMA (20),574.02,Sell
,EMA (20),576.36,Sell
,SMA (50),586.02,Sell
,EMA (50),585.72,Sell
,SMA (100),606.48,Sell
,EMA (100),604.77,Sell
,SMA (200),656.13,Sell
,EMA (200),630.2,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),46.61,Neutral
,"MACD (12,26,9)",-2.34,Buy
,"Stochastic (14,3,3)",46.83,Neutral
,ADX (14),9.43,Neutral
,Williams %R (14),-58.7,Neutral
,ATR (14),10.81,Neutral
,ROC (12),-2.77,Sell
,Stoch RSI (14),44.9,Neutral
,"UO (7,14,28)",51.32,Neutral
