Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,50.02%,50.02%,50.02%,50.02%,50.02%,50.02%,50.02%,50.02%,50.02%,50.02%,50.02%,50.02%
FIIs,8.01%,7.79%,8.58%,7.61%,5.64%,5.69%,5.38%,5.66%,7.05%,6.9%,7.11%,7.95%
DIIs,0.13%,0.15%,0.17%,0.19%,0.27%,0.3%,0.44%,0.48%,0.68%,0.82%,0.68%,0.57%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,36.31%,36.62%,36.05%,37.8%,38.83%,39.1%,39.43%,39.56%,36.54%,37.04%,36.9%,35.47%
Others,5.53%,5.42%,5.18%,4.39%,5.25%,4.9%,4.73%,4.29%,5.72%,5.23%,5.3%,6%
No. of Shareholders,342955,359083,433012,483162,501280,499736,524783,522281,460134,453110,456911,433537
