Item,Date,Document
,2026-08-24,[Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015 (Listing Regulations)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a42faf0-bb59-4fac-9612-d9fc99f344d3.pdf)
,2026-08-20,[Intimation Of Schedule Of Analyst/ Institutional Investor Meeting(S)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f249bcb-c25f-4589-bce4-72b42a5d3f43.pdf)
,2026-08-05,[Intimation Of Schedule Of Analyst/ Institutional Investor Meeting(S)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=14af7a73-56f7-4fa5-9b50-918abdfdf462.pdf)
,2026-07-28,[Identification Of CompanyS Subsidiary As Successful Resolution Applicant For Bhilai Jaypee Cement Limited And Issuance Of Letter Of Intent Thereof By The Resolution Professional](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38eae3d0-6bb1-4e97-9f13-1bf8eb975b30.pdf)
,2026-07-24,[Board Meeting Outcome for Outcome Of Board Meeting Held On July 24 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9fc6ba8c-02e2-4f8c-96f0-e6cf0e2e39a3.pdf)
,2026-07-24,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5dfeb9c4-b475-4f35-9e1e-1660cff461bc.pdf)
,2026-07-24,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2c3141a-735a-41e6-b3d3-9e39470e0818.pdf)
,2026-07-18,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d9369c4-4275-4edb-aa6c-aabed9d978f6.pdf)
,2026-07-17,[Board Meeting Intimation for Intimation Of Board Meeting Scheduled To Be Held On Friday July 24 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9863ac69-0880-4e6e-b230-a87e036513a7.pdf)
,2026-07-17,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4a98ddf-f267-4686-897a-4b448e6bf331.pdf)
,Date,Document
,---,---
