Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,69.53%,69.39%,69.16%,69.04%,68.86%,68.71%,68.44%,67.8%,67.69%,67.62%,67.54%,67.2%
FIIs,6.29%,6.48%,6.73%,6.46%,6.34%,5.89%,6.01%,7.29%,7.52%,6.93%,7.04%,6.86%
DIIs,6.28%,6.76%,6.94%,6.07%,6.4%,6.39%,5.71%,5.44%,5.84%,6.42%,6.02%,6.78%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,9.64%,9.24%,8.97%,9.79%,9.78%,10.36%,11.09%,10.79%,10.36%,10.32%,10.73%,10.46%
Others,8.26%,8.13%,8.19%,8.64%,8.62%,8.65%,8.74%,8.68%,8.6%,8.7%,8.68%,8.7%
No. of Shareholders,63583,61732,67231,105705,163551,226754,287331,260286,241297,238488,241961,225318
