Item,Indicator,Value,Signal
,SMA (10),7733.65,Sell
,EMA (10),7734.16,Sell
,SMA (20),7887.18,Sell
,EMA (20),7809.47,Sell
,SMA (50),7787.46,Sell
,EMA (50),7758.98,Sell
,SMA (100),7512.13,Buy
,EMA (100),7597.57,Sell
,SMA (200),7392.85,Buy
,EMA (200),7280.06,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),33.22,Neutral
,"MACD (12,26,9)",-60.85,Sell
,"Stochastic (14,3,3)",23.14,Neutral
,ADX (14),28.8,Buy
,Williams %R (14),-96.44,Buy
,ATR (14),141.18,Neutral
,ROC (12),-6.29,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",48.58,Neutral
