Item,Indicator,Value,Signal
,SMA (10),2327.43,Sell
,EMA (10),2313.49,Sell
,SMA (20),2356.59,Sell
,EMA (20),2351.46,Sell
,SMA (50),2445.64,Sell
,EMA (50),2397.62,Sell
,SMA (100),2423.48,Sell
,EMA (100),2384.63,Sell
,SMA (200),2280.42,Sell
,EMA (200),2357.19,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),37.57,Neutral
,"MACD (12,26,9)",-45.18,Sell
,"Stochastic (14,3,3)",13.03,Buy
,ADX (14),23.64,Neutral
,Williams %R (14),-71.27,Neutral
,ATR (14),51.25,Neutral
,ROC (12),-4.75,Sell
,Stoch RSI (14),40.25,Neutral
,"UO (7,14,28)",42.37,Neutral
