Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,46.63%,46.63%,46.63%,46.63%,46.63%,46.63%,46.63%,67.46%,67.46%,67.46%,67.46%,67.46%
FIIs,14.43%,13.9%,17.07%,20%,20.99%,17.04%,13.95%,9.21%,8.36%,8.19%,7.31%,7.27%
DIIs,3.38%,1.43%,1.83%,2.44%,2.32%,2.61%,6.15%,0.79%,0.72%,1.5%,1.94%,2.87%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,27.55%,29.26%,27.16%,25.19%,24.67%,24.68%,23.27%,17.71%,18.19%,17.78%,17.82%,17%
Others,8.01%,8.77%,7.3%,5.74%,5.38%,9.03%,9.99%,4.83%,5.27%,5.07%,5.47%,5.41%
No. of Shareholders,73005,76050,78347,86975,108988,107317,102140,92686,98422,94807,90782,90808
