Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,70.54%,70.54%,70.54%,70.54%,70.54%,70.54%,70.54%,70.54%,70.54%,70.54%,70.54%,70.54%
FIIs,3.56%,3.69%,4.1%,5.96%,6.19%,6.14%,6.1%,6.18%,7.13%,7.34%,7.22%,7.1%
DIIs,17.04%,17.27%,17.21%,15.8%,15.78%,15.87%,16.01%,15.98%,15.08%,14.9%,15.06%,15.16%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,7.3%,6.87%,6.51%,6.16%,5.97%,6.06%,6.05%,6.01%,5.78%,5.76%,5.76%,5.68%
Others,1.55%,1.64%,1.64%,1.54%,1.52%,1.38%,1.3%,1.28%,1.46%,1.46%,1.42%,1.51%
No. of Shareholders,76127,65214,65376,65580,65133,65532,68418,67199,65227,65028,66646,65497
