Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,3871,2668,4317,7197,4805,3689,5567,7017,4897,4204,6574,8451
Expenses,2989,2249,3329,5206,3654,3110,4304,5020,3751,3568,5049,6112
Operating Profit,882,418,989,1991,1151,579,1263,1998,1146,637,1525,2339
OPM %,23,16,23,28,24,16,23,28,23,15,23,28
Other Income,19,9,8,44,24,45,28,77,148,99,44,104
Interest,62,74,94,129,119,109,41,37,45,47,49,57
Depreciation,171,166,188,242,257,261,273,306,308,330,357,409
Profit before tax,667,188,716,1663,800,254,978,1732,941,359,1163,1977
Tax %,23,24,23,24,21,23,25,23,21,28,24,23
Net Profit,514,144,548,1262,629,196,731,1325,745,260,879,1525
EPS in Rs,1.54,0.41,1.65,3.86,1.91,0.55,2.15,3.89,2.19,0.74,2.58,4.5
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4004,5105,7130,6450,8823,13173,16043,20008,21685,24126,,
Expenses,3165,4069,5667,5235,7129,10310,12326,15189,16616,18480,,
Operating Profit,838,1036,1462,1215,1694,2863,3717,4818,5070,5646,,
OPM %,21,20,21,19,19,22,23,24,23,23,,
Other Income,14,6,47,-30,51,-18,-5,45,352,395,,
Interest,215,223,324,294,207,204,292,483,196,197,,
Depreciation,347,385,489,529,531,617,681,947,1216,1404,,
Profit before tax,291,434,696,363,1007,2024,2739,3433,4010,4440,,
Tax %,26,31,32,1,26,23,23,23,24,—,,
Net Profit,214,300,472,357,746,1550,2102,2634,3062,3409,,
EPS in Rs,0.68,0.95,1.44,1.01,2.14,4.61,6.33,7.67,8.98,10.01,,
Dividend Payout %,22,16,15,22,16,15,16,13,17,—,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,182,183,183,289,289,433,650,650,676,676,,
Reserves,1511,1587,1816,3040,3235,3647,4453,6287,15934,18902,,
Borrowings,2215,2654,2808,3417,3216,3387,3884,5431,2826,2508,,
Other Liabilities,915,852,1192,1630,1707,2113,2632,2819,3688,3454,,
Total Liabilities,4824,5276,5998,8376,8447,9579,11618,15187,23124,25541,,
Fixed Assets,3716,3981,4387,6479,6409,6311,6932,8409,13402,16759,,
CWIP,96,145,352,64,67,497,607,1922,1167,271,,
Investments,7,8,11,0,0,0,0,21,60,174,,
Other Assets,1006,1141,1247,1833,1972,2772,4079,4835,8496,8337,,
Total Assets,4824,5276,5998,8376,8447,9579,11618,15187,23124,25541,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,826,620,1000,1308,1012,1231,1790,2391,3381,3509,,
Cash from Investing Activity,-1048,-746,-937,-2320,-472,-1008,-1769,-3288,-4311,-2725,,
Cash from Financing Activity,230,159,-84,1107,-574,-178,-18,985,2954,-1266,,
Net Cash Flow,8,32,-22,95,-33,46,4,88,2024,-482,,
Free Cash Flow,45,103,191,575,476,416,40,-803,-359,797,,
CFO/OP,109,81,104,98,90,80,76,82,85,87,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,12,14,9,9,14,9,8,8,15,21,,
Inventory Days,103,88,94,100,123,131,116,106,114,111,,
Days Payable,58,38,52,54,68,64,48,37,64,53,,
Cash Conversion Cycle,58,64,52,55,69,76,76,77,66,79,,
Working Capital Days,-89,-65,-50,-37,-47,-34,-24,-9,16,31,,
ROCE %,16,12,15,18,11,17,27,29,25,20,,
