Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,36.49%,36.49%,36.49%,36.52%,36.46%,36.46%,36.47%,36.49%,36.49%,36.49%,36.49%,36.5%
FIIs,14.89%,15.38%,15.93%,17.05%,18.06%,18.49%,16.94%,16.21%,16.05%,14.66%,13.8%,12.75%
DIIs,24.72%,24.32%,24.69%,23.57%,22.85%,22.2%,23.14%,23.37%,25.32%,26.76%,27.79%,28.25%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,18.61%,18.55%,17.89%,17.86%,17.4%,17.55%,17.96%,18.46%,16.91%,16.72%,16.56%,16.62%
Others,5.28%,5.26%,5%,5%,5.24%,5.31%,5.48%,5.47%,5.23%,5.37%,5.36%,5.88%
No. of Shareholders,59386,65465,72949,83167,94641,106776,129555,148932,117734,111215,111852,120369
