Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,23142,26927,28041,26934,28497,17300,24191,29463,20651,29428,19890,33759
Expenses,23557,26663,27766,26623,28807,16852,23814,29024,20336,29157,19782,33253
Operating Profit,-415,264,275,311,-310,448,377,439,315,271,108,506
OPM %,-1.8,1,1,1.2,-1.1,2.6,1.6,1.5,1.5,0.9,0.6,1.5
Other Income,136,103,174,90,279,-29,124,164,157,174,428,171
Interest,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,-279,367,450,401,-30,419,500,604,471,445,537,677
Tax %,-235,0,8,-20,-1541,-1,5,9,5,6,7,10
Net Profit,378,368,412,479,435,421,475,548,448,418,497,611
EPS in Rs,1.76,1.71,1.91,2.23,2.02,1.96,2.21,2.54,2.08,1.94,2.31,2.81
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,32260,38855,29380,71528,67126,70207,101482,96922,99432,103727,,
Expenses,31186,37640,28239,70294,66348,70127,100836,95894,97679,102527,,
Operating Profit,1074,1215,1141,1235,778,80,646,1028,1753,1200,,
OPM %,3.3,3.1,3.9,1.7,1.2,0.1,0.6,1.1,1.8,1.2,,
Other Income,282,136,369,445,766,1437,410,366,465,931,,
Interest,11,14,0,0,0,0,0,0,0,0,,
Depreciation,44,45,47,51,56,76,79,104,161,0,,
Profit before tax,1300,1291,1463,1629,1487,1441,977,1290,2057,2130,,
Tax %,15,1,11,16,11,5,-61,-40,7,—,,
Net Profit,1107,1278,1297,1361,1327,1368,1574,1811,1912,1975,,
EPS in Rs,5.5,6.33,6.43,6.73,6.28,6.37,7.32,8.41,8.86,9.14,,
Dividend Payout %,25,26,0,30,27,30,27,25,24,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,1998,2012,2017,2019,2021,2113,2149,2151,2153,2158,,
Reserves,1828,2693,3625,4788,6619,13501,10844,12515,14002,15592,,
Borrowings,0,0,0,0,600,600,950,950,2950,3099,,
Other Liabilities,91270,105778,124378,125417,170415,214521,234126,287071,330307,369654,,
Total Liabilities,95097,110483,130020,132224,179655,230734,248069,302687,349412,390502,,
Fixed Assets,337,336,370,322,585,6605,997,1549,2143,2716,,
CWIP,16,5,10,8,14,20,31,28,109,139,,
Investments,91723,106590,124958,127256,173564,216551,238197,291128,334756,373340,,
Other Assets,3020,3551,4682,4637,5493,7559,8844,9982,12404,14308,,
Total Assets,95097,110483,130020,132224,179655,230734,248069,302687,349412,390502,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,6230,6739,9868,7388,9703,5943,6883,10721,15597,22625,,
Cash from Investing Activity,-5177,-4421,-10182,-7789,-8952,-801,-10071,-13622,-13633,-23849,,
Cash from Financing Activity,-236,-196,-337,38,678,-238,1985,-403,1607,-275,,
Net Cash Flow,817,2122,-651,-364,1429,4904,-1203,-3304,3572,-1499,,
Free Cash Flow,6183,6706,9825,7351,9643,5887,6797,10587,15300,22341,,
CFO/OP,641,627,813,672,806,789,9190,1444,1543,1302,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,0,0,2,0,0,0,0,0,0,0,,
Cash Conversion Cycle,0,0,2,0,0,0,0,0,0,0,,
Working Capital Days,-20,-25,-16,-17,-13,-11,-12,-8,-6,-6,,
ROCE %,31,31,23,24,20,12,10,5,7,10,,
