Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,60.81%,60.81%,60.81%,60.81%,60.81%,60.81%,60.81%,60.81%,60.81%,60.81%,60.86%,60.88%
FIIs,18.8%,19.42%,19.65%,18.45%,18.67%,19.38%,19.14%,18.56%,16.64%,16.22%,15.51%,14.9%
DIIs,15.65%,14.23%,14.99%,15.8%,15.81%,15.24%,15.48%,16.21%,17.84%,18.41%,18.99%,18.78%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,3.54%,3.46%,3.41%,3.68%,3.49%,3.42%,3.37%,3.24%,3.38%,3.25%,3.12%,3.72%
Others,1.2%,2.08%,1.14%,1.25%,1.22%,1.14%,1.19%,1.17%,1.33%,1.31%,1.53%,1.72%
No. of Shareholders,879120,852902,855960,950147,875164,868735,880722,885835,929235,882505,877717,1023550
