Item,Indicator,Value,Signal
,SMA (10),3165.84,Buy
,EMA (10),3197.33,Sell
,SMA (20),3295.57,Sell
,EMA (20),3255.01,Sell
,SMA (50),3346.62,Sell
,EMA (50),3329.2,Sell
,SMA (100),3402.68,Sell
,EMA (100),3302.18,Sell
,SMA (200),3072.99,Buy
,EMA (200),3242.52,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),40.64,Neutral
,"MACD (12,26,9)",-70.24,Sell
,"Stochastic (14,3,3)",22.21,Neutral
,ADX (14),17.25,Neutral
,Williams %R (14),-76.73,Neutral
,ATR (14),99.06,High Volatility
,ROC (12),-4.35,Sell
,Stoch RSI (14),58.77,Neutral
,"UO (7,14,28)",38.95,Neutral
