Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,3.99%,3.99%,3.99%,3.99%,3.99%,3.99%,3.99%,3.99%,3.99%,3.99%,3.99%,3.99%
FIIs,35%,28.19%,19.18%,18.91%,18.52%,20.05%,22.83%,24.81%,25.42%,24.21%,25.33%,20.12%
DIIs,42.08%,43.44%,35.56%,22.51%,19.04%,17.86%,15.88%,16.75%,13.92%,11.99%,10.79%,7.82%
Government,0.15%,0.15%,0%,0%,0.15%,0.13%,0.13%,0.11%,0.11%,0.11%,0.11%,0.1%
Public,12.88%,14.91%,28.61%,34.93%,41.59%,42.36%,41.68%,38.17%,41.25%,44.6%,42.28%,44.92%
Others,5.91%,9.32%,12.66%,19.66%,16.71%,15.61%,15.5%,16.16%,15.31%,15.1%,17.49%,23.05%
No. of Shareholders,397743,408518,627625,603271,678849,682596,692538,638222,643042,645830,625207,620227
