Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,485,474,565,392,508,529,798,491,578,552,746,521
Expenses,366,353,429,300,396,386,602,360,452,443,588,411
Operating Profit,119,120,135,92,112,143,195,130,126,109,158,109
OPM %,24,25,24,24,22,27,24,27,22,20,21,21
Other Income,14,11,16,17,14,17,21,108,18,19,-84,22
Interest,3,1,2,2,2,3,5,6,6,7,6,8
Depreciation,13,13,13,13,13,16,19,25,25,27,27,30
Profit before tax,117,117,136,94,111,140,192,207,113,94,40,93
Tax %,24,23,24,22,21,23,24,15,22,23,85,24
Net Profit,89,90,104,73,88,108,146,175,88,72,6,70
EPS in Rs,3.95,4.03,4.62,3.27,3.91,4.79,6.53,7.82,3.91,3.21,0.27,3.14
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,1180,1225,1088,1044,1212,1530,1937,2227,2366,2396,,
Expenses,1055,1084,947,858,960,1189,1463,1679,1843,1894,,
Operating Profit,126,140,142,186,252,341,475,548,523,502,,
OPM %,11,11,13,18,21,22,24,25,22,21,,
Other Income,8,69,9,8,5,22,50,63,60,-25,,
Interest,75,74,78,60,38,14,9,13,25,27,,
Depreciation,53,48,53,52,49,49,51,61,104,109,,
Profit before tax,6,88,20,81,171,300,465,537,454,341,,
Tax %,-33,21,-360,29,18,21,24,23,25,—,,
Net Profit,7,70,90,58,140,238,356,415,341,236,,
EPS in Rs,0.33,3.12,4,2.57,6.26,10.58,15.85,18.5,15.2,10.53,,
Dividend Payout %,30,3,0,8,11,9,9,11,13,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,22,22,22,22,22,22,22,22,22,22,,
Reserves,687,686,746,832,897,1028,1257,1582,1976,2283,,
Borrowings,583,590,548,483,335,151,52,70,181,273,,
Other Liabilities,794,857,849,792,733,513,399,449,550,655,,
Total Liabilities,2087,2156,2165,2129,1988,1715,1730,2123,2729,3234,,
Fixed Assets,861,834,799,799,758,739,754,769,914,930,,
CWIP,2,1,5,0,0,1,0,1,7,23,,
Investments,49,51,54,53,53,54,77,286,496,743,,
Other Assets,1175,1270,1307,1277,1176,921,899,1067,1313,1538,,
Total Assets,2087,2156,2165,2129,1988,1715,1730,2123,2729,3234,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,188,70,87,222,248,223,309,365,425,314,,
Cash from Investing Activity,-7,-51,40,-25,-19,15,-166,-279,-309,-182,,
Cash from Financing Activity,-134,-64,-118,-176,-210,-250,-145,-58,-67,-122,,
Net Cash Flow,47,-44,9,21,19,-12,-2,27,49,10,,
Free Cash Flow,180,52,103,209,245,209,263,339,361,218,,
CFO/OP,111,55,67,160,133,101,110,100,101,81,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,191,208,177,205,177,125,82,84,101,111,,
Inventory Days,203,189,206,248,188,167,142,97,86,98,,
Days Payable,326,295,259,420,319,173,100,80,100,94,,
Cash Conversion Cycle,69,102,124,33,46,119,125,102,87,115,,
Working Capital Days,-27,1,50,38,54,71,75,67,63,74,,
ROCE %,10,6,10,7,11,17,25,31,28,21,,
