Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,5125,5504,8260,5485,6584,7277,8993,5487,7512,8473,12310,7698
Expenses,5279,5287,7532,5654,6309,6973,8162,6024,6931,7928,10557,7194
Operating Profit,-154,217,728,-169,275,304,832,-537,581,545,1753,504
OPM %,-3,3.9,9,-3.1,4.2,4.2,9,-10,8,6,14,7
Other Income,192,118,170,111,128,126,159,185,189,235,260,226
Interest,180,190,193,162,201,184,201,181,195,182,198,140
Depreciation,60,61,68,59,60,68,85,75,75,78,88,82
Profit before tax,-202,84,636,-279,141,179,704,-608,499,520,1728,508
Tax %,-69,29,23,-24,25,25,28,-25,25,25,25,26
Net Profit,-63,60,490,-211,106,135,504,-456,375,390,1290,377
EPS in Rs,-0.18,0.17,1.41,-0.61,0.3,0.39,1.45,-1.31,1.08,1.12,3.71,1.08
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,28827,30441,21463,17309,21211,23365,23893,28339,33782,35993,,
Expenses,27174,28409,21596,20357,20383,22321,23182,26940,31210,32610,,
Operating Profit,1653,2032,-133,-3049,828,1044,711,1399,2572,3383,,
OPM %,6,7,-0.6,-18,3.9,4.5,3,4.9,8,9,,
Other Income,679,662,590,393,405,544,608,524,869,909,,
Interest,330,378,613,467,448,612,828,906,986,715,,
Depreciation,787,476,503,473,314,260,249,272,316,323,,
Profit before tax,1215,1840,-659,-3596,470,716,243,746,2139,3254,,
Tax %,64,46,123,-25,5,9,-16,28,25,—,,
Net Profit,438,1002,-1468,-2700,445,654,282,534,1600,2432,,
EPS in Rs,1.2,2.89,-4.21,-7.75,1.28,1.88,0.81,1.53,4.6,6.99,,
Dividend Payout %,151,69,0,0,31,21,31,33,30,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,490,734,696,696,696,696,696,696,696,696,,
Reserves,31899,31601,30208,27964,25287,25810,23682,23742,24026,25450,,
Borrowings,156,110,2598,5080,4951,4830,5454,8856,9015,8187,,
Other Liabilities,29153,31495,30987,26550,25025,25654,27832,26489,35112,42554,,
Total Liabilities,61698,63940,64490,60291,55960,56991,57664,59784,68849,76888,,
Fixed Assets,3601,3073,2970,2817,2491,2398,2476,2574,2947,2999,,
CWIP,168,203,235,314,420,431,354,308,195,495,,
Investments,757,429,152,162,185,205,235,256,276,302,,
Other Assets,57171,60235,61132,56998,52864,53956,54599,56646,65431,73092,,
Total Assets,61698,63940,64490,60291,55960,56991,57664,59784,68849,76888,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,560,989,-3860,-2892,560,660,-741,-3713,2192,5837,,
Cash from Investing Activity,-565,961,1919,1877,-42,-1118,1480,1331,-2731,-3035,,
Cash from Financing Activity,-468,-667,-32,1622,-394,-329,89,2656,-857,-1806,,
Net Cash Flow,-473,1283,-1973,608,123,-787,829,274,-1396,996,,
Free Cash Flow,227,719,-4284,-3276,311,498,-921,-3936,1902,5261,,
CFO/OP,105,57,-169,1930,-25,30,-82,-554,151,227,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,283,178,142,121,85,52,49,73,76,73,,
Inventory Days,200,191,218,321,333,274,261,253,289,309,,
Days Payable,225,301,297,300,281,291,345,270,259,231,,
Cash Conversion Cycle,258,68,63,142,137,35,-35,56,106,151,,
Working Capital Days,162,121,100,72,42,1,-5,60,99,86,,
ROCE %,3,5,7,0,-10,3,4,3,5,9,,
