Item,Date,Document
,9 Apr - M&M filed Regulation 74(5) certificate for Jan-March 2026 demat requests.,"[Certificate Under Regulation 74(5) Of SEBI (Depositories And Participants) Regulations, 2018 9 Apr - M&M filed Regulation 74(5) certificate for Jan-March 2026 demat requests.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1e6cda94-a678-4973-9113-a8ca5f864564.pdf)"
,9 Apr - M&M approved 26% stake purchase in Neon Hybren for up to Rs. 11.17 crore by 31 Dec 2026.,[Announcement under Regulation 30 (LODR)-Acquisition 9 Apr - M&M approved 26% stake purchase in Neon Hybren for up to Rs. 11.17 crore by 31 Dec 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b22a6a5e-40bf-4ad1-9e0a-746dea2fcdd4.pdf)
,8h - M&M buys 28.03% more in Carnot Technologies for Rs. 6.72 crore; holding rises to 80.72%.,[Announcement under Regulation 30 (LODR)-Acquisition 8h - M&M buys 28.03% more in Carnot Technologies for Rs. 6.72 crore; holding rises to 80.72%.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/77684122-e995-4ce7-b1c1-a73e07a248d2.pdf)
,"8h - Investor plant visit on 23 March 2026, Pune (Chakan), 02:30–04:30 IST; no price-sensitive information.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 8h - Investor plant visit on 23 March 2026, Pune (Chakan), 02:30–04:30 IST; no price-sensitive information.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/cb4057ff-515b-4884-b5df-47e0df7c16b3.pdf)"
,8h - FY26 results approved; Rs 33 final dividend recommended; AGM on 30 July 2026; internal auditor changes.,"[Corporate Action - Record Date For Dividend Shall Be Friday, 3Rd July 2026 8h - FY26 results approved; Rs 33 final dividend recommended; AGM on 30 July 2026; internal auditor changes.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/7ff1edc8-7acf-42be-81f1-e004abbb4652.pdf)"
,8h - 17 March 2026 investor meeting in Mumbai; referred to 11 February 2026 presentation; no unpublished price-sensitive information shared.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8h - 17 March 2026 investor meeting in Mumbai; referred to 11 February 2026 presentation; no unpublished price-sensitive information shared.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/9570e05b-e272-4cbc-b848-8c753a75e243.pdf)
,8 May - Transcript of Q4 FY26 Earnings Call is enclosed,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 8 May - Transcript of Q4 FY26 Earnings Call is enclosed](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6d65d81e-ab74-4196-8fc3-f78ef9e3af9d.pdf)
,7h - Participated in Arihant–Bharat Connect virtual investor conference on 11 Mar 2026; presentation from 11 Feb 2026; no UPSI shared.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 7h - Participated in Arihant–Bharat Connect virtual investor conference on 11 Mar 2026; presentation from 11 Feb 2026; no UPSI shared.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/29c91588-8a6a-40b5-ad84-c0aca3887288.pdf)
,7h - Newspaper Publication for the Information regarding Saksham Niveshak 100 days Campaign,[Announcement under Regulation 30 (LODR)-Newspaper Publication 7h - Newspaper Publication for the Information regarding Saksham Niveshak 100 days Campaign](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c9b04e4b-f0cc-438e-821d-e3a90f2b5c7e.pdf)
,6h - Newspaper Publication for the information regarding Special Window for re-lodgement for transfer request of physical securities.,[Announcement under Regulation 30 (LODR)-Newspaper Publication 6h - Newspaper Publication for the information regarding Special Window for re-lodgement for transfer request of physical securities.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/0cbfa2b4-0ba2-4b04-a064-fbfbf7b4e844.pdf)
,Date,Document
,---,---
,2026-09-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8c5e534-0712-4a7d-b087-7935cf25bdf4.pdf)
,2026-09-09,[Report For The Month Of August 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87e9c099-07c2-44bc-82c5-c66b55b31635.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4868ba66-4a01-40a5-835f-596654fdb228.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c6935dcd-5746-402d-b4dc-bbd8603437e4.pdf)
,2026-09-03,[Intimation Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015- ESG Ratings](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=55ca08af-ae05-4a7a-8184-7a6a4fb195da.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ea037a1-8df2-495b-8e50-62b1b71b4190.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ef7fd09-43dc-43cc-99fe-fbb920c2607c.pdf)
,2026-08-31,[Transfer Of Equity Shares By Mahindra & Mahindra Employees Stock Option Trust To The Stock Option Grantees](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8ed7d0d9-542d-4e16-a0b7-030599af5983.pdf)
,2026-08-28,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=859f93b7-5773-40e4-b64a-3309f274bdb8.pdf)
,2026-08-26,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8812aecd-6a27-4be7-ace9-ae275aeb7c83.pdf)
,Date,Document
,---,---
,2026-08-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f451beeb-32aa-45da-8e1a-417884693047.pdf)
,2026-05-08,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6d65d81e-ab74-4196-8fc3-f78ef9e3af9d.pdf)
,Date,Document
,---,---
,2026-07-30,[Un-Audited Standalone And Consolidated Financial Results Of The Company For The First Quarter Ended 30Th June 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d245a34-af34-4d85-99c4-a945bff07d52.pdf)
,2026-05-05,[Audited Standalone And Consolidated Financial Results Of The Company For The Fourth Quarter And Financial Year Ended 31St March 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87b05eb6-4687-4595-8422-b911879db61d.pdf)
,Date,Document
,---,---
,2026-07-30,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3cf125aa-9deb-410e-b1f3-ac57631849b3.pdf)
,2026-05-05,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=90add0cf-bd24-47d6-a053-07039647a6cc.pdf)
,Date,Document
,---,---
,2026-05-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c634e40c-9dfa-4508-860e-596c496321b2.pdf)
,Date,Document
,---,---
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/90add0cf-bd24-47d6-a053-07039647a6cc.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6d65d81e-ab74-4196-8fc3-f78ef9e3af9d.pdf)
