Item,Indicator,Value,Signal
,SMA (10),1711.2,Sell
,EMA (10),1702.16,Sell
,SMA (20),1731.07,Sell
,EMA (20),1727.37,Sell
,SMA (50),1793.83,Sell
,EMA (50),1793.29,Sell
,SMA (100),1909.05,Sell
,EMA (100),1885.36,Sell
,SMA (200),2045.22,Sell
,EMA (200),2006.63,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),39.5,Neutral
,"MACD (12,26,9)",-32.86,Sell
,"Stochastic (14,3,3)",18.88,Buy
,ADX (14),35.11,Buy
,Williams %R (14),-53.02,Neutral
,ATR (14),38.75,Neutral
,ROC (12),-3.25,Sell
,Stoch RSI (14),79.77,Neutral
,"UO (7,14,28)",34.92,Neutral
