Item,Indicator,Value,Signal
,SMA (10),970.21,Sell
,EMA (10),961.63,Sell
,SMA (20),979.13,Sell
,EMA (20),980.57,Sell
,SMA (50),1042.28,Sell
,EMA (50),997.86,Sell
,SMA (100),971.5,Sell
,EMA (100),1020.91,Sell
,SMA (200),1133.83,Sell
,EMA (200),1140.23,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),36.31,Neutral
,"MACD (12,26,9)",-22.47,Sell
,"Stochastic (14,3,3)",5.56,Buy
,ADX (14),12.88,Neutral
,Williams %R (14),-96.06,Buy
,ATR (14),35.53,High Volatility
,ROC (12),-8.2,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",31.38,Neutral
