Item,Indicator,Value,Signal
,SMA (10),1078.46,Sell
,EMA (10),1071.4,Buy
,SMA (20),1046.18,Buy
,EMA (20),1055.66,Buy
,SMA (50),1025.43,Buy
,EMA (50),1024.24,Buy
,SMA (100),977.91,Buy
,EMA (100),983.81,Buy
,SMA (200),900.8,Buy
,EMA (200),937.92,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),59.06,Neutral
,"MACD (12,26,9)",19.78,Buy
,"Stochastic (14,3,3)",73.62,Neutral
,ADX (14),26.53,Buy
,Williams %R (14),-30.34,Neutral
,ATR (14),28.19,Neutral
,ROC (12),3.3,Buy
,Stoch RSI (14),33.11,Neutral
,"UO (7,14,28)",43.71,Neutral
