Item,Date,Document
,2026-09-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e17b028f-5647-458d-b140-16524eee955a.pdf)
,2026-09-09,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f16c293e-ef2a-4fe5-b990-b2aff1c413e8.pdf)
,2026-09-07,"[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c60e315e-eb28-49e1-8648-67658e79b13d.pdf)"
,2026-09-07,[Shareholder Meeting / Postal Ballot-Outcome of Postal_Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=372afc69-d469-4a5c-80b0-0644c852bf00.pdf)
,2026-08-11,[Intimation Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015 - ESG Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4fd8de91-b111-442a-9578-6cd7bb39ed20.pdf)
,2026-08-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22244d03-074b-42bf-b88f-f287e50cf75f.pdf)
,2026-08-06,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=032e0e4a-fec9-4821-ae1e-06d237255ecc.pdf)
,2026-08-05,[Shareholder Meeting / Postal Ballot-Notice of Postal Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=072c419d-4e78-496d-876f-86dac1df9eb4.pdf)
,2026-08-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=675e9770-7b12-4c67-bbdd-29ddb3303c7f.pdf)
,2026-08-01,[Announcement under Regulation 30 (LODR)-Cessation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22284040-adbd-4deb-a7bf-13814e0fecad.pdf)
,Date,Document
,---,---
,2026-07-30,[Results For Quarter Ended 30-Jun-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=db7e5e01-7e8b-4e02-99b5-76d6a2b8ec1e.pdf)
,2026-05-22,[Results For Quarter And Year Ended 31-Mar-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0ae2872-2a30-44b7-8da2-1de1201fc96b.pdf)
,2026-02-13,[Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ba88868-aea6-47c8-a579-284db0de7e1d.pdf)
,2025-11-07,[Results For Quarter And Half Year Ended 30-Sep-25](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=259a8ec4-5486-4fff-b996-c50cbb37b964.pdf)
,2025-07-28,[Results For Quarter Ended 30-Jun-25](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3499cf77-9c07-48a2-90f7-79c0f6a48c47.pdf)
,2025-05-20,[Results Q4 And Year Ended 31-03-2025.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9fee6381-8bc2-4f61-a825-ebdef58b7439.pdf)
