Item,Indicator,Value,Signal
,SMA (10),84.99,Sell
,EMA (10),84.64,Sell
,SMA (20),85.2,Sell
,EMA (20),84.97,Sell
,SMA (50),84.79,Sell
,EMA (50),85.3,Sell
,SMA (100),86.98,Sell
,EMA (100),85.16,Sell
,SMA (200),83.64,Sell
,EMA (200),82.92,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),40.86,Neutral
,"MACD (12,26,9)",-0.29,Sell
,"Stochastic (14,3,3)",20.81,Neutral
,ADX (14),13.33,Neutral
,Williams %R (14),-97.81,Buy
,ATR (14),1.99,Neutral
,ROC (12),-6.59,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",36.42,Neutral
