Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2708,3035,2399,2876,2957,3367,2877,3262,3272,3811,3193,3564
Expenses,2594,2590,2134,2629,2776,2871,2472,2958,2963,3280,2840,3228
Operating Profit,114,445,265,248,181,496,405,304,309,532,353,337
OPM %,4.2,15,11,9,6,15,14,9,9,14,11,9
Other Income,22,35,24,26,54,41,21,22,99,-26,78,107
Interest,15,15,32,29,38,43,43,44,43,49,40,41
Depreciation,74,77,80,86,101,109,114,112,119,134,138,128
Profit before tax,47,389,177,158,96,386,270,170,246,322,254,274
Tax %,32,38,33,37,34,32,34,33,35,34,-46,-152
Net Profit,32,240,118,100,63,262,179,114,159,213,371,693
EPS in Rs,2.07,15.42,7.55,6.43,4.03,16.81,11.47,7.27,10.13,13.6,23.72,44.42
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,6900,7771,7767,8308,9627,11547,10922,12077,13538,13840,,
Expenses,5866,6402,6575,7156,7831,9941,9932,10747,12041,12310,,
Operating Profit,1035,1369,1192,1152,1796,1606,991,1330,1497,1530,,
OPM %,15,18,15,14,19,14,9,11,11,11,,
Other Income,56,88,88,92,92,120,99,142,173,258,,
Interest,83,119,164,122,85,53,88,153,176,173,,
Depreciation,141,157,219,233,238,260,303,410,502,519,,
Profit before tax,867,1180,897,889,1565,1413,699,909,992,1096,,
Tax %,23,24,20,24,32,36,36,34,14,—,,
Net Profit,669,904,722,674,1067,911,447,604,856,1436,,
EPS in Rs,41.22,56.99,45.96,43.17,68.45,58.41,28.67,38.75,54.73,91.87,,
Dividend Payout %,20,17,18,22,22,24,23,23,21,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,33,33,31,31,31,31,31,31,31,31,,
Reserves,2495,3007,3494,4018,4617,5470,6162,6491,6973,7681,,
Borrowings,1074,756,1610,2150,1521,1577,1707,2152,2529,2923,,
Other Liabilities,1972,1857,2001,1935,1621,2290,2819,2874,3198,3479,,
Total Liabilities,5574,5652,7136,8135,7790,9369,10720,11547,12731,14115,,
Fixed Assets,2022,2211,2690,3499,3360,3408,4105,4222,6517,7518,,
CWIP,65,117,332,59,109,494,1630,2615,834,571,,
Investments,31,30,31,29,30,3,12,54,56,136,,
Other Assets,3457,3294,4084,4548,4291,5463,4973,4656,5324,5889,,
Total Assets,5574,5652,7136,8135,7790,9369,10720,11547,12731,14115,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,772,827,775,496,1887,1224,1296,794,1127,1234,,
Cash from Investing Activity,-411,-321,-803,-518,-642,-888,-1543,-1070,-850,-1241,,
Cash from Financing Activity,-185,-571,277,183,-918,-275,-235,169,-1,-307,,
Net Cash Flow,176,-65,248,161,327,62,-482,-107,277,-314,,
Free Cash Flow,331,440,-73,-102,1642,478,-493,-514,280,354,,
CFO/OP,119,102,76,55,178,84,101,100,92,88,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,63,48,49,51,23,34,27,22,28,29,,
Inventory Days,194,163,190,208,146,190,153,168,162,162,,
Days Payable,138,110,113,89,57,79,65,65,69,64,,
Cash Conversion Cycle,120,100,126,170,111,145,115,124,121,128,,
Working Capital Days,35,57,48,52,44,45,37,34,26,25,,
ROCE %,21,25,29,19,16,24,19,9,11,12,,
