Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,4720,5260,6485,5528,5196,5345,6131,5179,4543,4868,6233,5812
Expenses,4416,4755,5934,5050,4753,4904,5576,4723,4150,4432,5682,5267
Operating Profit,304,505,551,478,443,441,555,456,393,436,550,545
OPM %,6,10,8,9,9,8,9,9,9,9,9,9
Other Income,28,29,13,31,29,48,58,31,44,0,21,34
Interest,153,156,153,155,167,166,193,164,172,196,213,198
Depreciation,53,53,52,54,55,54,54,55,57,59,65,69
Profit before tax,125,325,358,300,250,270,367,268,209,182,294,312
Tax %,31,29,33,26,30,24,28,24,20,26,26,27
Net Profit,86,231,239,223,175,206,265,205,167,135,217,229
EPS in Rs,1.23,3.51,3.81,3.34,2.6,3.08,4.04,3.06,2.46,1.95,3.28,3.45
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,8391,12896,8901,7949,11138,15553,20845,22199,20823,21456,,
Expenses,7518,11303,7824,7030,10110,14094,19076,20281,18987,19531,,
Operating Profit,873,1592,1077,919,1028,1459,1769,1918,1836,1925,,
OPM %,10,12,12,12,9,9,8,9,9,9,,
Other Income,-23,17,63,105,272,144,99,165,96,99,,
Interest,460,522,554,480,478,515,595,680,745,780,,
Depreciation,172,193,199,181,187,203,212,216,235,249,,
Profit before tax,219,894,387,363,635,885,1061,1187,952,995,,
Tax %,37,37,19,22,22,27,30,27,24,—,,
Net Profit,139,568,314,283,494,646,740,868,724,748,,
EPS in Rs,2.81,9.63,5.52,4.4,7.91,9.7,11.32,13.06,10.76,11.14,,
Dividend Payout %,36,16,4,18,25,23,19,17,20,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,111,120,120,122,122,122,126,126,126,126,,
Reserves,3336,3962,4475,4784,5049,5481,6041,6514,7198,7743,,
Borrowings,2572,2061,2691,2181,2062,1302,974,980,1594,3457,,
Other Liabilities,5090,6265,7374,6724,6307,7553,9409,10475,12083,14639,,
Total Liabilities,11109,12408,14660,13812,13540,14458,16550,18095,21000,25965,,
Fixed Assets,1099,1158,1551,1413,1417,1443,1503,1565,1650,2056,,
CWIP,1,23,13,15,22,7,22,41,37,351,,
Investments,729,619,475,448,440,346,352,155,148,153,,
Other Assets,9281,10608,12621,11935,11661,12662,14673,16334,19165,23405,,
Total Assets,11109,12408,14660,13812,13540,14458,16550,18095,21000,25965,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,314,586,673,931,842,1416,1100,1359,742,-459,,
Cash from Investing Activity,376,-188,-619,11,-207,-66,-192,-319,-59,-766,,
Cash from Financing Activity,-818,-453,89,-1047,-558,-1275,-893,-771,-247,878,,
Net Cash Flow,-129,-56,143,-105,77,75,16,270,436,-346,,
Free Cash Flow,162,314,234,879,702,1248,877,1109,477,-1401,,
CFO/OP,53,82,57,100,94,156,96,98,45,-7,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,167,216,97,112,126,83,75,55,55,66,,
Inventory Days,290,338,103,166,180,117,102,87,85,129,,
Days Payable,335,428,328,491,565,447,393,325,384,478,,
Cash Conversion Cycle,122,126,-127,-213,-258,-246,-217,-184,-244,-283,,
Working Capital Days,68,91,121,90,107,81,62,45,48,81,,
ROCE %,8,12,21,13,11,12,19,22,22,17,,
