Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,716,708,793,830,840,786,770,767,1057,1128,1172,1157
Expenses,516,494,570,591,606,570,555,575,786,836,887,895
Operating Profit,201,215,223,240,234,216,215,192,271,292,285,262
OPM %,28,30,28,29,28,27,28,25,26,26,24,23
Other Income,24,-1,6,26,11,39,51,34,20,-16,57,90
Interest,6,7,7,9,10,5,4,5,4,4,6,7
Depreciation,50,51,53,55,57,61,60,60,65,68,67,69
Profit before tax,168,155,169,202,178,190,202,161,223,205,269,276
Tax %,22,22,23,23,26,26,25,26,25,25,23,20
Net Profit,130,122,131,155,132,141,152,120,166,153,207,220
EPS in Rs,2.23,2.08,2.23,2.64,2.13,2.26,2.44,1.93,2.67,2.46,3.33,3.54
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,609,699,539,1400,1918,2448,2892,3226,4124,4514,,
Expenses,445,501,388,1014,1439,1831,2067,2322,3083,3403,,
Operating Profit,164,198,151,387,479,617,825,904,1041,1110,,
OPM %,27,28,28,28,25,25,29,28,25,25,,
Other Income,7,3,0,23,84,61,33,128,95,152,,
Interest,18,16,23,32,17,16,25,28,19,21,,
Depreciation,22,29,34,86,130,167,203,233,260,269,,
Profit before tax,131,156,94,291,417,495,629,772,857,971,,
Tax %,34,35,10,26,15,22,23,25,25,—,,
Net Profit,86,101,84,216,354,388,484,580,646,746,,
EPS in Rs,31.02,36.28,17.83,3.77,6.05,6.63,8.26,9.32,10.4,12,,
Dividend Payout %,0,0,238,502,25,42,37,34,33,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,28,28,28,47,573,584,585,586,622,622,,
Reserves,212,298,399,1084,788,1389,1664,1988,4773,5220,,
Borrowings,158,161,145,330,443,147,291,388,150,363,,
Other Liabilities,91,127,167,105,318,386,435,623,609,772,,
Total Liabilities,489,614,738,1566,2122,2506,2976,3585,6154,6976,,
Fixed Assets,105,165,275,364,1085,1261,1473,1597,1758,3264,,
CWIP,6,12,13,50,83,147,91,140,170,92,,
Investments,162,174,173,860,155,163,370,541,1343,1094,,
Other Assets,216,264,278,292,798,935,1042,1307,2884,2526,,
Total Assets,489,614,738,1566,2122,2506,2976,3585,6154,6976,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,23,112,143,161,121,395,500,639,733,615,,
Cash from Investing Activity,-12,-98,-113,-886,-117,-318,-512,-453,-1737,-1541,,
Cash from Financing Activity,-10,-15,-31,759,-79,-62,20,-191,1938,-3,,
Net Cash Flow,1,0,-2,34,-75,15,8,-4,934,-929,,
Free Cash Flow,17,24,52,-13,-95,56,166,326,357,237,,
CFO/OP,42,94,97,117,42,92,97,95,99,76,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,87,85,79,90,104,83,87,73,71,95,,
Inventory Days,107,149,121,147,169,131,90,92,80,103,,
Days Payable,142,193,123,131,128,81,77,80,76,78,,
Cash Conversion Cycle,52,41,77,106,145,133,100,86,75,121,,
Working Capital Days,31,79,6,3,77,88,58,39,117,118,,
ROCE %,24,34,32,12,21,21,22,24,18,15,,
