Item,Indicator,Value,Signal
,SMA (10),1002.63,Sell
,EMA (10),1000.05,Sell
,SMA (20),987.74,Sell
,EMA (20),973.98,Buy
,SMA (50),878.24,Buy
,EMA (50),899.18,Buy
,SMA (100),792.62,Buy
,EMA (100),848.24,Buy
,SMA (200),826.33,Buy
,EMA (200),851.4,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),55.6,Neutral
,"MACD (12,26,9)",39.85,Sell
,"Stochastic (14,3,3)",46.28,Neutral
,ADX (14),35.64,Buy
,Williams %R (14),-66.65,Neutral
,ATR (14),39.5,High Volatility
,ROC (12),-2.74,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",49.12,Neutral
