Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,179246,199906,198650,193845,174976,194014,195270,192341,178628,205157,208289,266407
Expenses,156075,183172,186675,183923,171509,186442,180241,179073,162383,182412,183485,262345
Operating Profit,23171,16733,11975,9921,3467,7573,15029,13267,16245,22745,24804,4062
OPM %,13,8,6,5,2,3.9,8,7,9,11,12,1.5
Other Income,829,1916,1686,1102,2556,1936,1519,1732,1356,1627,2424,1143
Interest,1977,1958,2147,2080,2546,2458,2178,2070,2270,2088,1880,1730
Depreciation,3610,4686,4094,4103,4065,4284,4325,4179,4227,4457,5557,4408
Profit before tax,18413,12005,7420,4841,-589,2766,10045,8750,11104,17827,19791,-933
Tax %,26,23,26,23,-24,22,17,22,26,24,23,22
Net Profit,13713,9225,5488,3723,-449,2147,8368,6808,8191,13502,15176,-1141
EPS in Rs,9.29,6.39,3.65,2.5,-0.12,1.5,5.75,4.83,5.54,9.21,10.24,-1.15
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,421492,528158,483763,363950,589336,841756,776352,758106,784415,858482,,
Expenses,379834,492896,467710,324021,542717,811073,700702,722066,707308,790626,,
Operating Profit,41658,35262,16053,39929,46619,30683,75650,36040,77108,67856,,
OPM %,10,7,3.3,11,8,3.6,10,4.8,10,8,,
Other Income,4331,4097,-7165,4696,4318,5124,5384,7112,7139,6550,,
Interest,3875,4925,5792,2933,4301,7588,7881,9311,8354,7967,,
Depreciation,7664,8506,10273,10941,12348,13181,15866,16777,18420,18650,,
Profit before tax,34450,25927,-7177,30751,34289,15038,57288,17063,57472,47789,,
Tax %,34,33,-74,29,25,22,25,19,24,—,,
Net Profit,22626,17274,-1876,21762,25727,11704,43161,13789,43677,35728,,
EPS in Rs,15.23,12.31,-0.63,15.32,17.78,6.93,29.55,9.63,29.81,23.84,,
Dividend Payout %,90,49,-437,51,46,42,40,30,27,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,4739,9479,9181,9181,9181,9181,13772,13772,13772,13772,,
Reserves,97357,104395,103288,86217,102657,124354,125949,169645,172716,205746,,
Borrowings,63271,65650,96765,129790,116649,132020,148977,132628,152271,131822,,
Other Liabilities,108352,116336,126128,104773,126658,145327,153298,166639,168796,178012,,
Total Liabilities,273719,295860,335363,329962,355145,410882,441995,482683,507554,529352,,
Fixed Assets,115958,124053,132494,147022,157085,160514,180048,195998,201142,208569,,
CWIP,16778,19130,28281,32845,36291,47469,51133,61032,77921,86049,,
Investments,43687,44806,44112,35571,44717,52352,52190,65542,67218,73298,,
Other Assets,97295,107871,130476,114524,117053,150546,158624,160111,161272,161436,,
Total Assets,273719,295860,335363,329962,355145,410882,441995,482683,507554,529352,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,28216,29115,12747,7146,49650,24570,29644,71146,34452,76142,,
Cash from Investing Activity,-17684,-17119,-22569,-29101,-22935,-21178,-28030,-31512,-31641,-22274,,
Cash from Financing Activity,-10937,-12007,10436,22456,-27369,-2997,-1794,-39385,-3421,-52672,,
Net Cash Flow,-405,-11,614,502,-653,395,-180,250,-610,1197,,
Free Cash Flow,14388,11086,-12748,-24277,27904,1533,-2524,34453,83,48881,,
CFO/OP,103,87,52,58,135,69,101,110,104,114,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,9,9,11,10,14,12,7,6,9,7,,
Inventory Days,87,77,64,59,111,84,59,70,63,68,,
Days Payable,41,40,34,24,49,37,27,34,34,33,,
Cash Conversion Cycle,55,46,41,45,76,59,40,42,39,41,,
Working Capital Days,-45,-37,-28,-46,-58,-34,-26,-33,-41,-30,,
ROCE %,20,22,16,5,15,16,8,21,7,19,,
