Item,Indicator,Value,Signal
,SMA (10),1578.17,Sell
,EMA (10),1563.33,Sell
,SMA (20),1586.52,Sell
,EMA (20),1579.38,Sell
,SMA (50),1577.26,Sell
,EMA (50),1567.2,Sell
,SMA (100),1509.88,Buy
,EMA (100),1537.87,Buy
,SMA (200),1519.17,Buy
,EMA (200),1522.45,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),41.48,Neutral
,"MACD (12,26,9)",-12.69,Sell
,"Stochastic (14,3,3)",17.84,Buy
,ADX (14),18.59,Neutral
,Williams %R (14),-71.52,Neutral
,ATR (14),39.16,Neutral
,ROC (12),-1.91,Sell
,Stoch RSI (14),30.02,Neutral
,"UO (7,14,28)",41.73,Neutral
