Item,Indicator,Value,Signal
,SMA (10),763.19,Buy
,EMA (10),767.22,Buy
,SMA (20),771.67,Sell
,EMA (20),772.83,Sell
,SMA (50),791.24,Sell
,EMA (50),779.82,Sell
,SMA (100),773.29,Sell
,EMA (100),765.84,Buy
,SMA (200),714.16,Buy
,EMA (200),735.96,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),45.85,Neutral
,"MACD (12,26,9)",-7.92,Buy
,"Stochastic (14,3,3)",49.62,Neutral
,ADX (14),19.53,Neutral
,Williams %R (14),-45.01,Neutral
,ATR (14),18.95,Neutral
,ROC (12),1.7,Buy
,Stoch RSI (14),86.86,Sell
,"UO (7,14,28)",40.32,Neutral
