Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,878,543,483,870,1026,671,504,917,1032,1082,1496,1394
Expenses,172,175,256,224,198,207,264,211,172,309,587,545
Operating Profit,706,368,227,646,828,464,241,707,860,773,910,850
OPM %,80,68,47,74,81,69,48,77,83,71,61,61
Other Income,89,49,195,89,92,91,52,54,79,44,60,35
Interest,124,122,121,143,198,229,159,216,315,245,522,326
Depreciation,102,112,242,131,133,137,275,160,171,216,494,247
Profit before tax,569,183,58,462,590,189,-142,385,453,357,-47,311
Tax %,23,24,-5,23,25,21,-10,41,32,37,153,28
Net Profit,440,139,61,357,440,149,-128,228,308,224,-118,225
EPS in Rs,1.12,0.35,0.16,0.91,1.12,0.38,-0.32,0.58,0.78,0.57,-0.3,0.57
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2228,2645,2703,2485,2417,2938,2579,3072,4528,5005,,
Expenses,524,606,590,619,623,665,737,849,1168,1613,,
Operating Profit,1705,2039,2112,1867,1794,2273,1843,2223,3361,3393,,
OPM %,76,77,78,75,74,77,71,72,74,68,,
Other Income,409,397,587,425,195,310,380,308,180,218,,
Interest,101,251,344,42,226,449,482,743,1298,1408,,
Depreciation,365,390,384,393,404,396,557,676,1042,1129,,
Profit before tax,1648,1795,1972,1856,1360,1738,1183,1112,1201,1074,,
Tax %,26,24,21,11,27,22,23,26,47,—,,
Net Profit,1225,1367,1567,1646,990,1359,911,818,642,639,,
EPS in Rs,3.12,3.47,3.99,4.19,2.52,3.46,2.32,2.09,1.63,1.62,,
Dividend Payout %,122,62,55,53,68,51,78,70,92,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,4137,3930,3930,3930,3930,3930,3930,3930,3930,3930,,
Reserves,7353,6770,7316,8121,8861,9241,9930,10141,10249,10309,,
Borrowings,2416,2231,2155,2238,2174,6906,14059,20323,27025,32278,,
Other Liabilities,1486,1460,1572,1666,2508,3172,4392,4797,4859,5248,,
Total Liabilities,15392,14391,14974,15955,17473,23248,32311,39191,46063,51766,,
Fixed Assets,8425,8087,8142,8051,8007,7866,8489,10906,11610,23459,,
CWIP,661,944,1303,2265,4298,8369,15674,20033,26414,19155,,
Investments,90,120,160,195,222,275,36,37,61,52,,
Other Assets,6216,5239,5368,5444,4946,6738,8112,8215,7978,9100,,
Total Assets,15392,14391,14974,15955,17473,23248,32311,39191,46063,51766,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,2376,1641,1018,1714,1983,2138,1632,1310,2483,1860,,
Cash from Investing Activity,-1199,15,-34,-95,-1145,-6132,-6877,-5502,-6430,-3481,,
Cash from Financing Activity,-1621,-2272,-1107,-1345,-1105,3669,5559,4502,3939,2385,,
Net Cash Flow,-444,-616,-123,273,-267,-325,314,309,-8,763,,
Free Cash Flow,2376,1292,244,445,-83,-2290,-5212,-4340,-4186,-3839,,
CFO/OP,124,118,70,103,122,140,87,86,119,63,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,83,47,38,101,77,87,34,89,34,162,,
Cash Conversion Cycle,83,47,38,101,77,87,34,89,34,162,,
Working Capital Days,40,3,61,38,-46,-215,-395,-418,-409,-467,,
ROCE %,14,13,16,15,15,9,9,5,5,6,,
