Item,Indicator,Value,Signal
,SMA (10),3966.78,Sell
,EMA (10),3968.36,Sell
,SMA (20),4002.99,Sell
,EMA (20),3997.25,Sell
,SMA (50),4066.7,Sell
,EMA (50),4043.84,Sell
,SMA (100),4102.2,Sell
,EMA (100),4053.12,Sell
,SMA (200),3994.54,Sell
,EMA (200),4005.74,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),40.95,Neutral
,"MACD (12,26,9)",-36.28,Sell
,"Stochastic (14,3,3)",32.88,Neutral
,ADX (14),11.79,Neutral
,Williams %R (14),-62.88,Neutral
,ATR (14),83.75,Neutral
,ROC (12),-1.49,Sell
,Stoch RSI (14),32.77,Neutral
,"UO (7,14,28)",51.47,Neutral
