Item,Indicator,Value,Signal
,SMA (10),1785.5,Sell
,EMA (10),1784.4,Sell
,SMA (20),1838.5,Sell
,EMA (20),1800.55,Sell
,SMA (50),1794.5,Sell
,EMA (50),1788.04,Sell
,SMA (100),1750.94,Sell
,EMA (100),1729.91,Sell
,SMA (200),1564.79,Buy
,EMA (200),1650.02,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),39.12,Neutral
,"MACD (12,26,9)",-11.47,Sell
,"Stochastic (14,3,3)",8.7,Buy
,ADX (14),15.98,Neutral
,Williams %R (14),-92.23,Buy
,ATR (14),61.4,High Volatility
,ROC (12),-8.05,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",29.53,Buy
