Item,Indicator,Value,Signal
,SMA (10),289.83,Sell
,EMA (10),288.61,Sell
,SMA (20),289.96,Sell
,EMA (20),288.1,Sell
,SMA (50),282.7,Buy
,EMA (50),284.59,Buy
,SMA (100),279.59,Buy
,EMA (100),282.01,Buy
,SMA (200),280.4,Buy
,EMA (200),282.47,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),49.99,Neutral
,"MACD (12,26,9)",1.34,Sell
,"Stochastic (14,3,3)",22.16,Neutral
,ADX (14),27.98,Buy
,Williams %R (14),-76.35,Neutral
,ATR (14),5.94,Neutral
,ROC (12),-0.62,Sell
,Stoch RSI (14),8.33,Buy
,"UO (7,14,28)",42,Neutral
