Item,Indicator,Value,Signal
,SMA (10),17653.7,Buy
,EMA (10),17698.28,Buy
,SMA (20),17703,Buy
,EMA (20),17753.73,Sell
,SMA (50),17946.54,Sell
,EMA (50),18029.88,Sell
,SMA (100),18563.56,Sell
,EMA (100),18516,Sell
,SMA (200),19556.32,Sell
,EMA (200),18310.4,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),48.5,Neutral
,"MACD (12,26,9)",-97.81,Buy
,"Stochastic (14,3,3)",51.73,Neutral
,ADX (14),14.77,Neutral
,Williams %R (14),-53.32,Neutral
,ATR (14),488.91,Neutral
,ROC (12),1.46,Buy
,Stoch RSI (14),54.78,Neutral
,"UO (7,14,28)",40,Neutral
