Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,12529,14164,12494,13266,14534,17740,14916,16523,18725,25416,26920,21356
Expenses,11118,12599,11303,12019,13298,16066,13379,14693,16850,22703,24982,18466
Operating Profit,1411,1565,1191,1247,1236,1674,1537,1830,1875,2713,1938,2890
OPM %,11,11,10,9,8,9,10,11,10,11,7,14
Other Income,125,136,159,120,123,128,116,105,113,-1,235,148
Interest,140,169,201,230,240,231,252,271,277,282,350,353
Depreciation,144,154,158,164,171,175,183,184,189,207,246,256
Profit before tax,1252,1378,991,973,948,1396,1218,1480,1522,2223,1577,2429
Tax %,27,24,22,27,26,25,28,26,26,24,25,27
Net Profit,916,1053,771,715,704,1047,871,1091,1120,1684,1179,1777
EPS in Rs,10.31,11.86,8.68,8.05,7.93,11.79,9.81,12.29,12.62,18.97,13.28,20.02
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,16120,19779,21052,21644,28799,40575,51084,60456,87584,92417,,
Expenses,14476,17785,18589,19919,25455,35693,45792,54762,79227,83001,,
Operating Profit,1644,1994,2463,1725,3344,4882,5292,5694,8357,9416,,
OPM %,10,10,12,8,12,12,10,9,10,10,,
Other Income,70,178,153,180,177,306,534,487,450,495,,
Interest,53,53,166,203,218,300,619,953,1180,1262,,
Depreciation,131,163,348,375,399,441,584,693,826,898,,
Profit before tax,1530,1957,2102,1327,2904,4447,4623,4535,6801,7751,,
Tax %,28,29,29,27,24,26,24,26,25,—,,
Net Profit,1102,1389,1493,974,2198,3274,3496,3337,5073,5760,,
EPS in Rs,12.73,15.82,16.91,10.96,24.48,36.61,39.38,37.59,57.14,64.89,,
Dividend Payout %,29,32,24,37,31,27,28,29,26,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,89,89,89,89,89,89,89,89,89,89,,
Reserves,4144,5001,5981,6580,7408,9214,11762,9304,11535,15614,,
Borrowings,1882,1691,2393,3562,5638,7275,9367,15528,20777,30621,,
Other Liabilities,2293,2740,3247,3313,3309,4610,5802,6626,8244,14237,,
Total Liabilities,8408,9521,11710,13544,16444,21188,27020,31547,40645,60561,,
Fixed Assets,1189,1474,1567,2633,2523,2544,2998,3709,4062,6878,,
CWIP,152,43,32,18,32,85,144,97,105,163,,
Investments,431,36,108,158,2824,294,2515,2345,1988,3506,,
Other Assets,6636,7968,10003,10735,11065,18265,21363,25396,34490,50014,,
Total Assets,8408,9521,11710,13544,16444,21188,27020,31547,40645,60561,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1712,-51,1243,-348,4139,-724,1370,1695,-541,5590,,
Cash from Investing Activity,-953,98,-797,235,-2799,1165,-1814,-189,546,-2965,,
Cash from Financing Activity,-166,-252,-489,-242,-1234,-403,457,-1329,-7,-2159,,
Net Cash Flow,594,-206,-43,-355,106,38,13,177,-2,466,,
Free Cash Flow,1461,-350,980,-693,4000,-940,950,1024,-1011,4713,,
CFO/OP,171,25,94,8,256,2,52,54,10,88,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,6,7,8,5,6,7,6,7,6,4,,
Inventory Days,189,185,178,195,187,230,199,176,217,222,,
Days Payable,30,27,23,14,18,22,15,13,15,15,,
Cash Conversion Cycle,165,164,163,186,176,215,191,171,208,211,,
Working Capital Days,42,60,55,69,36,68,51,42,35,28,,
ROCE %,23,25,26,24,13,21,25,23,19,21,,
