Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,32.52%,32.52%,32.52%,32.52%,32.52%,33.51%,33.5%,33.5%,33.5%,33.5%,33.51%,33.51%
FIIs,37.6%,37.69%,36.95%,37.82%,37.53%,35.46%,37.21%,37.82%,39.88%,40.99%,43.1%,43.71%
DIIs,17.27%,16.82%,15.32%,15.74%,17.65%,18.89%,18.56%,18.1%,17.16%,16.72%,14.63%,14.32%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0.02%,0.02%
Public,9.92%,10.27%,11.94%,10.97%,9.39%,8.86%,7.95%,7.62%,6.84%,6.57%,6.58%,6.41%
Others,2.7%,2.7%,3.27%,2.95%,2.9%,3.28%,2.78%,2.95%,2.61%,2.21%,2.15%,2.03%
No. of Shareholders,383299,408028,483514,438889,376289,363219,323800,306975,284675,268604,276989,272868
