Item,Date,Document
,"9h - Sandip Kumar Agarwal resigned as Gallantt Ispat CFO, effective close of business 31 March 2026, citing personal reasons.","[Announcement under Regulation 30 (LODR)-Resignation of Chief Financial Officer (CFO) 9h - Sandip Kumar Agarwal resigned as Gallantt Ispat CFO, effective close of business 31 March 2026, citing personal reasons.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e42c8ebe-70ae-4c55-a3c7-925c75f5cf55.pdf)"
,"9h - Prashant Jalan resigns as Whole-time Director; Udit Agarwal resigns as Independent Director, effective 31 March 2026.","[Announcement under Regulation 30 (LODR)-Resignation of Director 9h - Prashant Jalan resigns as Whole-time Director; Udit Agarwal resigns as Independent Director, effective 31 March 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ba9db6ab-a04d-4fe4-8b62-11441d05c200.pdf)"
,"9h - CFO Sandip Agarwal resigned Mar 31, 2026; Pradyumna Satpathy appointed CFO Apr 1, 2026; multiple director changes.","[Announcement under Regulation 30 (LODR)-Change in Management 9h - CFO Sandip Agarwal resigned Mar 31, 2026; Pradyumna Satpathy appointed CFO Apr 1, 2026; multiple director changes.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/3c9e2e5c-5bfd-4a63-8b92-81b208f0f008.pdf)"
,8h - Pradyumna Kumar Satpathy appointed as CFO and KMP effective 1 April 2026.,[Announcement Under Regulation 30 (LODR) - Appointment Of Chief Financial Officer 8h - Pradyumna Kumar Satpathy appointed as CFO and KMP effective 1 April 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/8e99b37b-b032-4d3a-96ef-e96acb8d8e10.pdf)
,8h - Gallantt Ispat confirms it is not a large corporate under SEBI circulars.,[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 8h - Gallantt Ispat confirms it is not a large corporate under SEBI circulars.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/9851b6a5-2956-4c95-a844-0e96e445a8ff.pdf)
,"8h - Dindayal Jalan as Vice Chairman from Apr 1, 2026; Atul K. Gupta as Independent Director from Apr 15, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 8h - Dindayal Jalan as Vice Chairman from Apr 1, 2026; Atul K. Gupta as Independent Director from Apr 15, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/bce7075a-b5e7-4de3-8a5e-bc25fb7e2666.pdf)"
,"8h - Board meets May 5, 2026 to approve FY26 audited results, annual accounts, and possible dividend.","[Board Meeting Intimation for Consideration And Approval Of Audited Financial Results And Other Business Matters 8h - Board meets May 5, 2026 to approve FY26 audited results, annual accounts, and possible dividend.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e73d2258-46eb-45f1-b01a-4b0c8693c65a.pdf)"
,"7 May - Submission of newspaper cuttings publishing the Audited Financial Results of the Company for the quarter and ended 31st March, 2026.","[Announcement under Regulation 30 (LODR)-Newspaper Publication 7 May - Submission of newspaper cuttings publishing the Audited Financial Results of the Company for the quarter and ended 31st March, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/cd42e110-a7bd-4407-8069-945c76a6d301.pdf)"
,"7 May - Submission of Investor Presentation in relation to Audited Financial Results for the quarter and year ended 31st March, 2026.","[Announcement under Regulation 30 (LODR)-Investor Presentation 7 May - Submission of Investor Presentation in relation to Audited Financial Results for the quarter and year ended 31st March, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e4237dc8-3594-4fe0-a35e-9d00863c5d91.pdf)"
,"7 May - Submission of audio recordings of Earnings Call Conference with investors/analysts for the quarter and year ended 31st March, 2026.","[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 7 May - Submission of audio recordings of Earnings Call Conference with investors/analysts for the quarter and year ended 31st March, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/589354eb-0aec-47b1-9691-fdba07e03b9f.pdf)"
,Date,Document
,---,---
,2026-09-08,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e4063ac-9edb-4bba-ae8b-04380a2216bc.pdf)
,2026-09-07,[Shareholder Meeting - AGM On September 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e86aade8-8fd1-4100-8e4c-1ef3697af577.pdf)
