Item,Indicator,Value,Signal
,SMA (10),189.03,Sell
,EMA (10),188.68,Sell
,SMA (20),191.58,Sell
,EMA (20),190.34,Sell
,SMA (50),190.75,Sell
,EMA (50),190.98,Sell
,SMA (100),192.48,Sell
,EMA (100),193.44,Sell
,SMA (200),201.92,Sell
,EMA (200),204.29,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.54,Neutral
,"MACD (12,26,9)",-1.47,Sell
,"Stochastic (14,3,3)",10.73,Buy
,ADX (14),21.08,Neutral
,Williams %R (14),-83.12,Buy
,ATR (14),4.6,Neutral
,ROC (12),-8.36,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",48.45,Neutral
