Item,Indicator,Value,Signal
,SMA (10),798.29,Sell
,EMA (10),796.76,Sell
,SMA (20),805.8,Sell
,EMA (20),805.82,Sell
,SMA (50),823.09,Sell
,EMA (50),823.69,Sell
,SMA (100),858.44,Sell
,EMA (100),837.11,Sell
,SMA (200),840.56,Sell
,EMA (200),844.24,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),37.83,Neutral
,"MACD (12,26,9)",-10.93,Sell
,"Stochastic (14,3,3)",6.56,Buy
,ADX (14),18.77,Neutral
,Williams %R (14),-96.96,Buy
,ATR (14),24.13,High Volatility
,ROC (12),-10,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",25.2,Buy
