Item,Date,Document
,2026-09-02,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=48543166-408b-46fd-9546-651afd074a72.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea5c4c81-69d5-492b-815a-9ef7b2c26c9b.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b42bff2a-c45b-469b-85d6-63f84478d79f.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23f4ec13-4f10-4179-9fcc-da3bb5421579.pdf)
,2026-09-01,[Announcement Under Regulation 30 (LODR)-ESG Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4778392a-cac3-4730-887d-db93e5c16c93.pdf)
,2026-08-31,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc8594bf-c02c-46af-956c-bec92d446266.pdf)
,2026-08-31,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1ea2efe-f3a5-4ebc-9f40-1de819d40d0c.pdf)
,2026-08-31,[Summary Of The Proceedings Of The 27Th AGM Held On August 31 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=086d72dd-4c58-4ac6-8722-33336572d783.pdf)
,2026-08-25,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f8e44db-bb70-4b80-8d8e-edb413231e70.pdf)
,2026-08-25,[Intimation Under Regulation 30 Of SEBI (Listing Obligations & Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab6252f5-de81-483a-a935-6d196ece3fbd.pdf)
,Date,Document
,---,---
,2026-07-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b739382d-2017-47cd-af02-1dc5d33ce995.pdf)
,2026-04-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=81adf46f-1154-4c62-881a-4df876f9d5db.pdf)
,2026-01-22,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=410e6c6a-918f-42b4-8c75-defc8348aad7.pdf)
,2025-10-22,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b782ec5e-196c-470b-945d-c2ad26b43f57.pdf)
,2025-07-24,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5fb4e41a-33fa-4be4-8631-819f110c3343.pdf)
,2025-05-07,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0492ed2d-2fdf-471c-b72e-52783c8db071.pdf)
,2025-01-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=53940818-0d0c-4c1c-b62e-5eefef0604cd.pdf)
,2024-10-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04583a99-85ce-4076-b6e4-90cce3375d22.pdf)
,2024-08-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d853d7c1-73ba-4698-b7b9-20d4747b96d8.pdf)
,2024-05-07,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0b35f233-acad-4b7c-af9f-fb94bd30899b.pdf)
,Date,Document
,---,---
,2026-07-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=764650db-407d-41ab-90f1-6958df6f28d9.pdf)
,2026-04-14,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae707ab1-cfdd-428d-8ddf-20178eaa19c2.pdf)
,2026-01-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=966c6419-1f70-4db4-8787-78ed03530317.pdf)
,2025-10-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e055ed3a-b179-41e9-9922-d889b55f9ddf.pdf)
,2025-07-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64ff1b48-9f89-4079-89df-3b18d74ebce8.pdf)
,2025-05-01,[Press Release - Audited Standalone And Consolidated Financial Results Of The Company For The Financial Year Ended March 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e9da039-4f24-4bef-a75a-546e506efc67.pdf)
,2025-05-01,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=755e2aa2-05ce-41b1-9568-6bbcc3278a6d.pdf)
,2025-01-22,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77ba5dec-7086-4e5d-9f9a-9dd0f54a5012.pdf)
,2024-10-23,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ebbfd040-f9de-445a-9c6e-6a5c1e189019.pdf)
,2024-07-31,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=588312ef-4ef3-4f84-a872-91ff4f3e6c76.pdf)
,Date,Document
,---,---
,"6h - FY26 PAT rose to Rs 360 Cr; board approved 1.5 MMTPA bulk terminal at Sachana, Gujarat.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 6h - FY26 PAT rose to Rs 360 Cr; board approved 1.5 MMTPA bulk terminal at Sachana, Gujarat.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/dcd361f7-9407-405e-adda-140526560fc5.pdf)"
,"6h - Board approved FY26 audited results on April 14; consolidated revenue rose to ₹11,338.29 crore, PAT ₹359.77 crore.","[Audited Financial Results (Standalone And Consolidated) For Q4 And Financial Year Ended March 31, 2026 6h - Board approved FY26 audited results on April 14; consolidated revenue rose to ₹11,338.29 crore, PAT ₹359.77 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ecd3d332-8edb-41c2-9f59-b418c92ada70.pdf)"
,6h - Board approved 26% investment in Clean Max Ilghop for a hybrid renewable plant; cost up to Rs. 26 crore.,[Announcement under Regulation 30 (LODR)-Acquisition 6h - Board approved 26% investment in Clean Max Ilghop for a hybrid renewable plant; cost up to Rs. 26 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b9a3991c-5eaa-4918-bfee-633c9feda040.pdf)
