Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,51.93%,51.92%,51.92%,51.9%,51.89%,51.89%,51.89%,51.89%,51.89%,51.88%,51.88%,51.88%
FIIs,14.6%,14.86%,14.68%,16.16%,17.25%,17.99%,18.01%,19.74%,19.39%,20.08%,20.29%,20.2%
DIIs,20.97%,21.78%,22.11%,21.67%,21.06%,20.54%,20.71%,19.05%,19.76%,19.28%,19.22%,19.38%
Government,0%,0.1%,0.1%,0.1%,0%,0%,0%,0%,0%,0%,0%,0%
Public,9.02%,8.85%,8.69%,7.77%,7.41%,7.32%,7.17%,7.05%,6.78%,6.61%,6.48%,6.41%
Others,3.48%,2.48%,2.5%,2.41%,2.39%,2.26%,2.22%,2.27%,2.18%,2.15%,2.13%,2.13%
No. of Shareholders,373860,354482,347629,298310,278899,280601,267755,259825,249634,233844,228006,226324
