Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,63.26%,63.26%,63.27%,63.28%,63.28%,63.28%,63.28%,63.26%,63.25%,63.25%,63.25%,63.25%
FIIs,17.7%,15.22%,14.65%,15.06%,16.08%,15.73%,16.99%,15.12%,15.35%,14.1%,13.46%,13.08%
DIIs,1.67%,2.27%,3%,3.88%,4.54%,4.7%,4.4%,4.77%,4.36%,3.5%,5.8%,8.37%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,13.56%,14.82%,15.24%,14.28%,13.04%,13.28%,12.85%,13.55%,14.06%,15.81%,13.97%,12.16%
Others,3.81%,4.43%,3.84%,3.51%,3.07%,3.01%,2.48%,3.3%,2.98%,3.35%,3.53%,3.14%
No. of Shareholders,92000,116181,119422,137358,148683,172209,174189,187168,196760,213816,207732,178027
