Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,66.02%,65.9%,65.86%,66.37%,66.29%,66.25%,66.24%,66.16%,66.1%,66.03%,65.99%,65.96%
FIIs,12.12%,10.67%,11.05%,7.33%,6.73%,5.3%,5.48%,6.19%,6.41%,6.66%,7.63%,7.71%
DIIs,7.02%,9.08%,8.7%,11.64%,12.33%,12.17%,13.29%,14.11%,14.32%,15.33%,14.9%,14.9%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,12.18%,11.55%,11.62%,11.47%,11.6%,12.78%,11.61%,10.59%,10.19%,9.99%,9.44%,9.19%
Others,2.67%,2.81%,2.78%,3.18%,3.05%,3.49%,3.38%,2.94%,2.98%,1.99%,2.05%,2.24%
No. of Shareholders,695023,687721,711555,739180,787291,876841,846682,792374,777432,775728,748865,732902
