Item,Indicator,Value,Signal
,SMA (10),65.55,Buy
,EMA (10),65.98,Buy
,SMA (20),65.7,Buy
,EMA (20),66.12,Buy
,SMA (50),67.65,Sell
,EMA (50),67.69,Sell
,SMA (100),71.36,Sell
,EMA (100),69.92,Sell
,SMA (200),72.53,Sell
,EMA (200),74.03,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),47.85,Neutral
,"MACD (12,26,9)",-0.44,Buy
,"Stochastic (14,3,3)",65.19,Neutral
,ADX (14),29.36,Buy
,Williams %R (14),-47.46,Neutral
,ATR (14),1.26,Neutral
,ROC (12),0.5,Buy
,Stoch RSI (14),75.33,Neutral
,"UO (7,14,28)",46.79,Neutral
