Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,54.61%,54.6%,54.6%,54.6%,53.92%,53.91%,53.91%,53.79%,53.21%,53.21%,53.21%,53.19%
FIIs,24.35%,25.36%,26.15%,25.42%,26.82%,26.82%,23.91%,21.68%,21.86%,20.29%,17.18%,17.36%
DIIs,7.97%,8.61%,9.4%,12.42%,12.6%,12.88%,15.79%,17.62%,18.22%,19.21%,21.38%,21.59%
Government,0%,0%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.27%,0.01%,0.01%,0.01%
Public,8.37%,7.26%,6.47%,4.91%,4.1%,4.01%,4.11%,5.23%,5.19%,5.82%,6.54%,6.25%
Others,4.7%,4.17%,3.09%,2.35%,2.27%,2.1%,2%,1.38%,1.25%,1.47%,1.67%,1.6%
No. of Shareholders,160679,149901,146741,131189,116606,116236,115699,118656,112703,114385,114527,111037
