Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,10567,11366,11686,10418,10786,10703,11664,11719,13450,12069,12544,11900
Expenses,10813,10500,11252,10148,10646,10605,11239,11530,13524,11863,12525,12105
Operating Profit,-246,866,434,270,140,98,426,189,-74,206,19,-205
OPM %,-2.3,8,3.7,2.6,1.3,0.9,3.6,1.6,-0.6,1.7,0.1,-1.7
Other Income,4,0,36,2,1,9,77,202,98,166,427,27
Interest,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,-242,866,470,272,141,107,502,391,23,372,446,-179
Tax %,-19,18,34,14,48,-221,36,0,14,-1,-26,37
Net Profit,-175,722,313,243,91,349,356,402,55,380,580,-239
EPS in Rs,-1.07,4.38,1.89,1.45,0.54,2.12,2.18,2.43,0.33,2.31,3.51,-1.47
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,19798,27660,28343,33066,35821,41007,43285,43541,49758,49962,,
Expenses,24590,27944,29406,30931,35644,39728,42017,42552,49332,50016,,
Operating Profit,-4793,-284,-1063,2136,177,1279,1268,989,426,-54,,
OPM %,-24,-1,-3.8,6,0.5,3.1,2.9,2.3,0.9,-0.1,,
Other Income,7601,1050,2816,27,87,60,203,84,888,717,,
Interest,12,0,0,0,0,0,0,0,0,0,,
Depreciation,74,90,93,103,87,82,59,51,81,0,,
Profit before tax,2722,677,1659,2060,178,1256,1412,1022,1233,663,,
Tax %,20,11,13,21,0,16,23,5,-10,—,,
Net Profit,2190,610,1447,1645,198,1050,1120,1038,1417,776,,
EPS in Rs,13.29,3.67,8.75,9.95,1.18,6.36,6.77,6.29,8.57,4.68,,
Dividend Payout %,33,41,0,0,25,5,30,29,18,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,200,412,824,824,824,824,824,824,824,824,,
Reserves,20484,24228,23303,20721,24732,24981,25040,27472,28171,27707,,
Borrowings,0,0,0,0,0,0,0,0,0,0,,
Other Liabilities,49473,51094,56426,55707,66914,70691,72359,79150,80776,81817,,
Total Liabilities,70157,75734,80553,77252,92470,96496,98223,107446,109771,110349,,
Fixed Assets,399,560,561,558,547,563,564,471,533,520,,
CWIP,57,33,45,25,16,18,14,20,6,13,,
Investments,51907,56024,59801,52029,67025,71319,74360,82069,80942,78160,,
Other Assets,17795,19117,20147,24640,24883,24597,23285,24886,28290,31657,,
Total Assets,70157,75734,80553,77252,92470,96496,98223,107446,109771,110349,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-124,425,-1334,-967,777,-4052,-5855,-4672,-3390,-4532,,
Cash from Investing Activity,1340,-494,2337,2825,-334,4900,5701,7203,3285,2050,,
Cash from Financing Activity,-307,1125,-476,-300,77,-6,-65,-326,-343,-297,,
Net Cash Flow,910,1056,527,1558,520,842,-219,2206,-448,-2778,,
Free Cash Flow,-277,208,-1436,-1033,728,-4148,-5928,-4723,-3496,-4597,,
CFO/OP,27,-9,310,66,57,-2381,-430,-341,-314,-1092,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,0,0,0,0,0,0,0,0,0,0,,
Cash Conversion Cycle,0,0,0,0,0,0,0,0,0,0,,
Working Capital Days,-447,-506,-421,-486,-471,-469,-436,-439,-466,-441,,
ROCE %,3,2,-1,7,9,1,-2,5,4,4,,
