Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,53.16%,53.16%,53.15%,66.03%,62.56%,62.44%,62.44%,62.44%,62.42%,62.42%,62.42%,62.42%
FIIs,14.49%,14.1%,12.38%,9.91%,11.87%,12.33%,11.46%,11.41%,9.77%,9.4%,5.91%,5.57%
DIIs,5.15%,5.28%,7.22%,9.35%,12.33%,11.66%,11.96%,11.72%,13.54%,13.84%,15.59%,16.08%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,11.35%,11.38%,11.34%,11.37%,10.14%,10.55%,11.08%,11.37%,11.25%,11.3%,12.61%,12.18%
Others,15.85%,16.07%,15.92%,3.36%,3.1%,3.03%,3.07%,3.07%,3.02%,3.04%,3.47%,3.76%
No. of Shareholders,34649,36053,36712,36852,38352,60686,65583,71142,64400,67750,73414,73643
