Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Revenue,3833,4100,4280,4316,4465,4797,4886,4991,5026,5450,5539,5718
Expenses,1724,1456,1520,1676,1830,1325,2001,1964,2015,1913,1987,2034
Financing Profit,406,846,900,679,573,1297,667,746,814,1301,1332,1312
Financing Margin %,11,21,21,16,13,27,14,15,16,24,24,23
Other Income,44,50,68,58,28,19,27,43,39,-100,37,29
Interest,1703,1798,1861,1960,2062,2175,2218,2280,2198,2236,2220,2372
Depreciation,67,69,72,76,79,82,85,86,94,96,110,99
Profit before tax,383,826,896,661,523,1233,609,704,759,1105,1259,1242
Tax %,25,25,25,25,25,26,25,25,25,25,25,25
Net Profit,287,623,671,497,390,918,456,529,566,826,940,927
EPS in Rs,2.02,4.48,4.82,3.58,2.8,6.6,3.29,3.8,4.06,5.93,6.75,6.66
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Revenue,7910,10429,11995,12382,11419,12828,15963,18519,21041,21733,,
Expenses,2547,3129,4903,6046,5347,4696,6204,6832,7878,7947,,
Financing Profit,1927,2868,1702,1028,1654,3038,2799,3271,4229,4760,,
Financing Margin %,24,28,14,8,14,24,18,18,20,22,,
Other Income,33,49,47,57,47,-8,64,77,-17,4,,
Interest,3436,4432,5391,5308,4417,5094,6959,8415,8934,9026,,
Depreciation,55,76,147,151,152,226,275,321,386,399,,
Profit before tax,1905,2841,1602,934,1549,2804,2588,3027,3826,4365,,
Tax %,36,34,32,16,26,26,25,25,25,—,,
Net Profit,1216,1867,1086,780,1150,2071,1943,2261,2861,3260,,
EPS in Rs,8.53,13.15,7.73,5.56,8.18,14.91,13.9,16.27,20.54,23.4,,
Dividend Payout %,21,22,0,13,39,36,40,35,37,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,113,123,123,123,246,247,247,247,247,278,,
Reserves,6847,9732,11146,11846,15530,16650,18313,19686,21282,26361,,
Borrowing,40644,44986,58802,65634,65101,62126,81429,98319,119093,128370,,
Other Liabilities,5619,3889,4505,4189,4724,4787,5096,5463,3483,3635,,
Total Liabilities,53223,58730,74576,81793,85601,83809,105085,123716,144105,158644,,
Fixed Assets,133,147,201,455,399,515,871,1008,1207,1328,,
CWIP,1,0,1,1,12,2,3,105,66,7,,
Investments,1374,2378,3327,5340,12126,8654,10063,9598,10590,7407,,
Other Assets,51714,56205,71046,75996,73064,74637,94148,113004,132242,149902,,
Total Assets,53223,58730,74576,81793,85601,83809,105085,123716,144105,158644,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-6467,-8510,-12078,-3115,5826,18,-17395,-18449,-15602,-12772,,
Cash from Investing Activity,-97,243,-1213,-2689,-8348,3112,-1635,2671,-1077,770,,
Cash from Financing Activity,6766,8174,13490,6050,2548,-3173,18852,16095,17605,10637,,
Net Cash Flow,202,-93,199,245,26,-43,-179,317,927,-1365,,
Free Cash Flow,-6529,-8579,-12211,-3231,5785,-276,-17794,-18719,-15975,-13120,,
CFO/OP,-146,-146,-154,-36,102,10,-207,-181,-126,-91,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
ROE %,8,14,17,9,5,7,12,10,11,12,,
