Item,Indicator,Value,Signal
,SMA (10),570.4,Sell
,EMA (10),567.47,Sell
,SMA (20),582.17,Sell
,EMA (20),578.9,Sell
,SMA (50),585.26,Sell
,EMA (50),604.71,Sell
,SMA (100),659.68,Sell
,EMA (100),661.77,Sell
,SMA (200),812.73,Sell
,EMA (200),785.94,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),34.86,Neutral
,"MACD (12,26,9)",-13.48,Sell
,"Stochastic (14,3,3)",6.13,Buy
,ADX (14),18.29,Neutral
,Williams %R (14),-87.99,Buy
,ATR (14),15.23,Neutral
,ROC (12),-6.14,Sell
,Stoch RSI (14),8.84,Buy
,"UO (7,14,28)",33.82,Neutral
