Item,Indicator,Value,Signal
,SMA (10),231.05,Sell
,EMA (10),232.61,Sell
,SMA (20),237.47,Sell
,EMA (20),237.03,Sell
,SMA (50),249.64,Sell
,EMA (50),247.1,Sell
,SMA (100),262.66,Sell
,EMA (100),254.39,Sell
,SMA (200),256.44,Sell
,EMA (200),265.65,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.01,Neutral
,"MACD (12,26,9)",-6.12,Buy
,"Stochastic (14,3,3)",20.28,Neutral
,ADX (14),26.36,Buy
,Williams %R (14),-75.37,Neutral
,ATR (14),6.42,Neutral
,ROC (12),-3.04,Sell
,Stoch RSI (14),88.69,Sell
,"UO (7,14,28)",51.76,Neutral
