Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Revenue,2531,2736,2830,3769,3911,4113,4271,4378,4511,4727,5019,5303
Expenses,1122,1269,1346,1761,1854,1938,2197,2076,2128,2181,2231,2321
Financing Profit,127,56,-9,160,121,85,-104,-32,16,160,351,375
Financing Margin %,5,2,0,4,3,2,-2,-1,0,3,7,7
Other Income,406,442,464,509,638,618,761,811,713,724,731,689
Interest,1282,1411,1492,1848,1936,2091,2177,2334,2367,2386,2437,2607
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,533,498,455,669,759,703,657,779,729,884,1082,1064
Tax %,25,25,18,25,25,25,23,25,23,24,23,25
Net Profit,402,375,371,503,571,528,504,581,561,668,832,796
EPS in Rs,6.01,5.61,5.54,6.76,7.68,7.1,6.77,7.79,7.52,8.94,11.12,10.63
Gross NPA %,1.91,1.98,1.67,1.78,1.98,2.31,2.28,2.47,2.41,2.3,2.03,2.1
Net NPA %,0.6,0.68,0.55,0.63,0.75,0.91,0.74,0.88,0.88,0.88,0.74,0.76
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Revenue,1767,2949,4286,4950,5922,8205,10555,16064,18636,19561,,
Expenses,832,1163,1612,2224,2634,3410,4629,7491,8345,8861,,
Financing Profit,109,180,296,142,601,1016,528,520,768,903,,
Financing Margin %,6,6,7,3,10,12,5,3,4,5,,
Other Income,388,462,706,1421,994,1034,1697,2526,2978,2857,,
Interest,827,1607,2377,2585,2688,3780,5398,8052,9524,9797,,
Depreciation,53,62,89,104,140,185,225,259,272,0,,
Profit before tax,443,580,914,1458,1454,1865,1999,2788,3474,3759,,
Tax %,34,34,26,20,22,23,23,24,24,—,,
Net Profit,292,382,675,1171,1130,1428,1535,2106,2641,2856,,
EPS in Rs,5.11,6.53,11.09,18.75,17.94,21.42,22.93,28.29,35.3,38.21,,
Dividend Payout %,5,6,0,0,3,5,4,4,3,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,284,286,292,304,312,315,667,669,745,748,,
Reserves,1703,1995,2871,4073,5963,7199,10311,11890,16422,19225,,
Borrowing,7120,7639,8613,10335,7030,5991,6299,5479,11660,13872,,
Deposits,0,7923,19422,26164,35979,52585,69365,87182,124269,152661,,
Other Liabilities,674,989,1424,1267,2307,2988,3575,4205,4751,5291,,
Total Liabilities,9781,18833,32623,42143,51591,69078,90216,109426,157846,191797,,
Fixed Assets,36,380,440,438,477,609,707,784,825,881,,
CWIP,240,6,7,10,5,14,33,67,87,555,,
Investments,2150,3051,7162,10668,10815,15306,20072,27133,37848,44794,,
Other Assets,7355,15396,25014,31027,40294,53149,69404,81441,119086,145567,,
Total Assets,9781,18833,32623,42143,51591,69078,90216,109426,157846,191797,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-2405,2505,848,660,5056,6849,5494,2608,5462,1829,,
Cash from Investing Activity,552,-1890,-2305,-1267,-990,-4753,-4320,-4855,-4780,-5090,,
Cash from Financing Activity,2448,521,1436,2237,-2655,-948,2323,-802,2407,2318,,
Net Cash Flow,596,1136,-21,1629,1412,1147,3497,-3049,3090,-943,,
Free Cash Flow,-2662,2341,724,569,4916,6568,5190,2270,5205,1027,,
CFO/OP,-250,284,58,35,197,220,122,52,72,27,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
ROE %,55,14,14,18,22,16,15,13,14,14,,
