Item,Indicator,Value,Signal
,SMA (10),533.37,Sell
,EMA (10),532.6,Sell
,SMA (20),539.83,Sell
,EMA (20),537.41,Sell
,SMA (50),547.75,Sell
,EMA (50),549.42,Sell
,SMA (100),569.52,Sell
,EMA (100),573.77,Sell
,SMA (200),637.21,Sell
,EMA (200),614.87,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),44.13,Neutral
,"MACD (12,26,9)",-5.94,Sell
,"Stochastic (14,3,3)",26.66,Neutral
,ADX (14),15.71,Neutral
,Williams %R (14),-61.13,Neutral
,ATR (14),12.05,Neutral
,ROC (12),-4.16,Sell
,Stoch RSI (14),55.28,Neutral
,"UO (7,14,28)",45.83,Neutral
