Item,Indicator,Value,Signal
,SMA (10),5099,Sell
,EMA (10),5101.81,Sell
,SMA (20),5249.1,Sell
,EMA (20),5204.07,Sell
,SMA (50),5370.27,Sell
,EMA (50),5312.3,Sell
,SMA (100),5365.69,Sell
,EMA (100),5399.12,Sell
,SMA (200),5621.53,Sell
,EMA (200),5489.49,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),28.13,Buy
,"MACD (12,26,9)",-114.39,Sell
,"Stochastic (14,3,3)",7.64,Buy
,ADX (14),35.08,Buy
,Williams %R (14),-96.17,Buy
,ATR (14),98.95,Neutral
,ROC (12),-6.55,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",41.7,Neutral
