Item,Indicator,Value,Signal
,SMA (10),6363.35,Sell
,EMA (10),6357.14,Sell
,SMA (20),6453.35,Sell
,EMA (20),6434.47,Sell
,SMA (50),6485.95,Sell
,EMA (50),6507.48,Sell
,SMA (100),6622.47,Sell
,EMA (100),6516.7,Sell
,SMA (200),6408.98,Sell
,EMA (200),6476.47,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),37.82,Neutral
,"MACD (12,26,9)",-84.01,Sell
,"Stochastic (14,3,3)",18.98,Buy
,ADX (14),18.25,Neutral
,Williams %R (14),-81.89,Buy
,ATR (14),148.25,Neutral
,ROC (12),-4.31,Sell
,Stoch RSI (14),30.12,Neutral
,"UO (7,14,28)",35.24,Neutral
