Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,35.13%,35.11%,35.09%,35.04%,35.03%,35.01%,35.01%,35%,34.98%,34.98%,34.97%,34.97%
FIIs,26.22%,24.58%,24.15%,23.28%,23.66%,24.2%,22.95%,23.28%,20.6%,17.94%,18.59%,18.66%
DIIs,25.55%,29.02%,29.52%,30.76%,31%,30.74%,32.12%,32.13%,34.64%,37.79%,37.33%,36.92%
Government,0.17%,0.17%,0.17%,0.17%,0.17%,0.17%,0.17%,0.17%,0.17%,0.17%,0.17%,0.17%
Public,8.68%,9.31%,9.21%,8.87%,8.29%,8.05%,7.94%,7.64%,7.82%,7.39%,7.15%,6.92%
Others,4.25%,1.82%,1.86%,1.88%,1.85%,1.84%,1.82%,1.78%,1.78%,1.74%,1.78%,2.37%
No. of Shareholders,885590,867373,848484,826284,774997,761383,761701,748176,766782,739883,738055,744161
